time_stamp,humidity,temperature,voc,pm2.5_atm_a,pm2.5_atm_b,pm2.5_atm,pm2.5_atm_a_b_diff,pm2.5_epa_a,pm2.5_epa_b,pm2.5_epa,pm2.5_epa_a_b_diff,dewpoint,dewpoint_temp_delta,pm2.5_atm_epa_diff,datetime,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,pm2.5_atm_diff_LOC22 215379.csv,pm2.5_atm_a_b_diff_LOC22 215379.csv,pm2.5_atm_a_b_max_diff_LOC22 215379.csv,pm2.5_epa_diff_LOC22 215379.csv,pm2.5_epa_a_b_diff_LOC22 215379.csv,pm2.5_epa_a_b_max_diff_LOC22 215379.csv,pm2.5_atm_LOC22 215379.csv,pm2.5_epa_LOC22 215379.csv,pm2.5_atm_diff_perc_LOC22 215379.csv,pm2.5_epa_diff_perc_LOC22 215379.csv,humidity_LOC22 215379.csv,humidity_diff_LOC22 215379.csv,temperature_LOC22 215379.csv,dewpoint_LOC22 215379.csv,voc_LOC22 215379.csv,pm2.5_atm_epa_diff_LOC22 215379.csv,pm2.5_atm_diff_LOC21A 215411.csv,pm2.5_atm_a_b_diff_LOC21A 215411.csv,pm2.5_atm_a_b_max_diff_LOC21A 215411.csv,pm2.5_epa_diff_LOC21A 215411.csv,pm2.5_epa_a_b_diff_LOC21A 215411.csv,pm2.5_epa_a_b_max_diff_LOC21A 215411.csv,pm2.5_atm_LOC21A 215411.csv,pm2.5_epa_LOC21A 215411.csv,pm2.5_atm_diff_perc_LOC21A 215411.csv,pm2.5_epa_diff_perc_LOC21A 215411.csv,humidity_LOC21A 215411.csv,humidity_diff_LOC21A 215411.csv,temperature_LOC21A 215411.csv,dewpoint_LOC21A 215411.csv,voc_LOC21A 215411.csv,pm2.5_atm_epa_diff_LOC21A 215411.csv,pm2.5_atm_diff_LOC24 215483.csv,pm2.5_atm_a_b_diff_LOC24 215483.csv,pm2.5_atm_a_b_max_diff_LOC24 215483.csv,pm2.5_epa_diff_LOC24 215483.csv,pm2.5_epa_a_b_diff_LOC24 215483.csv,pm2.5_epa_a_b_max_diff_LOC24 215483.csv,pm2.5_atm_LOC24 215483.csv,pm2.5_epa_LOC24 215483.csv,pm2.5_atm_diff_perc_LOC24 215483.csv,pm2.5_epa_diff_perc_LOC24 215483.csv,humidity_LOC24 215483.csv,humidity_diff_LOC24 215483.csv,temperature_LOC24 215483.csv,dewpoint_LOC24 215483.csv,voc_LOC24 215483.csv,pm2.5_atm_epa_diff_LOC24 215483.csv,pm2.5_atm_diff_LOC23 215383.csv,pm2.5_atm_a_b_diff_LOC23 215383.csv,pm2.5_atm_a_b_max_diff_LOC23 215383.csv,pm2.5_epa_diff_LOC23 215383.csv,pm2.5_epa_a_b_diff_LOC23 215383.csv,pm2.5_epa_a_b_max_diff_LOC23 215383.csv,pm2.5_atm_LOC23 215383.csv,pm2.5_epa_LOC23 215383.csv,pm2.5_atm_diff_perc_LOC23 215383.csv,pm2.5_epa_diff_perc_LOC23 215383.csv,humidity_LOC23 215383.csv,humidity_diff_LOC23 215383.csv,temperature_LOC23 215383.csv,dewpoint_LOC23 215383.csv,voc_LOC23 215383.csv,pm2.5_atm_epa_diff_LOC23 215383.csv,pm2.5_atm_diff_LOC25 215401.csv,pm2.5_atm_a_b_diff_LOC25 215401.csv,pm2.5_atm_a_b_max_diff_LOC25 215401.csv,pm2.5_epa_diff_LOC25 215401.csv,pm2.5_epa_a_b_diff_LOC25 215401.csv,pm2.5_epa_a_b_max_diff_LOC25 215401.csv,pm2.5_atm_LOC25 215401.csv,pm2.5_epa_LOC25 215401.csv,pm2.5_atm_diff_perc_LOC25 215401.csv,pm2.5_epa_diff_perc_LOC25 215401.csv,humidity_LOC25 215401.csv,humidity_diff_LOC25 215401.csv,temperature_LOC25 215401.csv,dewpoint_LOC25 215401.csv,voc_LOC25 215401.csv,pm2.5_atm_epa_diff_LOC25 215401.csv,pm2.5_atm_diff_PSRREF1 175065.csv,pm2.5_atm_a_b_diff_PSRREF1 175065.csv,pm2.5_atm_a_b_max_diff_PSRREF1 175065.csv,pm2.5_epa_diff_PSRREF1 175065.csv,pm2.5_epa_a_b_diff_PSRREF1 175065.csv,pm2.5_epa_a_b_max_diff_PSRREF1 175065.csv,pm2.5_atm_PSRREF1 175065.csv,pm2.5_epa_PSRREF1 175065.csv,pm2.5_atm_diff_perc_PSRREF1 175065.csv,pm2.5_epa_diff_perc_PSRREF1 175065.csv,humidity_PSRREF1 175065.csv,humidity_diff_PSRREF1 175065.csv,temperature_PSRREF1 175065.csv,dewpoint_PSRREF1 175065.csv,voc_PSRREF1 175065.csv,pm2.5_atm_epa_diff_PSRREF1 175065.csv
2024-11-20 00:00:00+00:00,59.4,66.8,106.536,26.49,25.626,26.058,0.016578402026249082,14.510480000000001,14.057744,14.284112,0.015847537459801546,52.198416215218,14.601583784781994,11.773888,2024-11-20 00:00:00,0.0,96.94,0.06,198.5,1.42,Light,0.0,-0.28200000000000003,0.06567957479119212,0.06567957479119212,0.45563200000000137,0.06555456565002087,0.06555456565002087,26.34,13.828479999999999,-0.010822012433801521,0.03189781765922876,66.4,-7.000000000000007,64.2,52.77027342118882,54.532,12.51152,-0.21099999999999852,0.006052761810499094,0.016578402026249082,0.7341960000000007,0.006148820405971582,0.015847537459801546,26.269,13.549916,-0.008097321360042924,0.051399484966233866,69.2,-9.800000000000004,64.0,53.706583834331376,54.65,12.719083999999999,-0.7860000000000014,0.0069289226642825184,0.016578402026249082,0.19153600000000104,0.006915981861655416,0.015847537459801546,26.844,14.092576,-0.030163481464425566,0.013409023956126991,66.4,-7.000000000000007,65.6,54.10286632135235,57.284,12.751424000000002,-1.5480000000000018,0.06092878359776861,0.06092878359776861,-0.10431200000000196,0.061255353609262556,0.061255353609262556,27.606,14.388424000000002,-0.05940594059405948,-0.007302659066241006,67.6,-8.199999999999996,65.0,54.02170927343587,53.014,13.217576,-1.5990000000000002,0.030046642802907024,0.030046642802907024,-0.1999960000000005,0.030063570362772674,0.030063570362772674,27.657,14.484108,-0.0613631130554916,-0.014001290384729586,66.8,-7.399999999999999,65.0,53.695949396730136,53.764,13.172892,20.843,0.005560882070949169,0.016578402026249082,9.077052,0.002918345477102154,0.015847537459801546,5.215,5.20706,0.7998695218359045,0.6354649137447256,38.0,21.4,76.0,48.56698847099186,25.0,0.007939999999999614
2024-11-20 00:10:00+00:00,59.2,67.0,107.988,27.516,26.774,27.145,0.013667342051943218,15.065344,14.676536,14.870940000000001,0.013072744560868349,52.294558512516446,14.705441487483554,12.274059999999999,2024-11-20 00:00:00,0.0,96.94,0.06,198.5,1.42,Light,0.0,-1.0399999999999991,0.05857725740642185,0.05857725740642185,0.0411999999999999,0.05833709829032739,0.05833709829032739,28.185,14.829740000000001,-0.03831276478172773,0.002770504083803707,66.0,-6.799999999999997,64.2,52.605776297210866,54.466,13.355259999999998,-0.4079999999999977,0.018328312706420383,0.018328312706420383,0.6309680000000011,0.018582901707952723,0.018582901707952723,27.552999999999997,14.239972,-0.01503039233744696,0.042429597591006424,69.0,-9.799999999999997,64.4,54.00996297098156,54.926,13.313027999999997,-1.3030000000000008,0.003374578177727787,0.013667342051943218,-0.027651999999999788,0.0033764264435189963,0.013072744560868349,28.448,14.898592,-0.04800147356787625,-0.0018594655078965946,66.8,-7.599999999999994,65.4,54.076950899353264,57.958,13.549408,-2.2220000000000013,0.047502298498314416,0.047502298498314416,-0.5420642182000002,0.05738765821886595,0.05738765821886595,29.367,15.413004218200001,-0.08185669552403763,-0.036451241024440965,68.2,-9.0,64.4,53.69086309969462,52.998,13.9539957818,-1.985000000000003,0.030278063851699264,0.030278063851699264,-0.4390989432000012,0.030341329955030596,0.030341329955030596,29.130000000000003,15.310038943200002,-0.07312580585743242,-0.02952731590605578,66.2,-7.0,65.0,53.449366467080885,53.862,13.8199610568,21.823,0.04584742577978199,0.04584742577978199,9.607812000000001,0.024292777982978853,0.024292777982978853,5.322,5.263128,0.8039417940688893,0.646079669476173,38.0,21.200000000000003,76.0,48.56698847099186,25.0,0.058872000000000035
2024-11-20 00:20:00+00:00,60.0,66.4,109.134,29.224,28.31,28.767,0.01588625856015576,15.891376000000001,15.41244,15.651908,0.01529960436772312,52.09550056085851,14.304499439141495,13.115091999999999,2024-11-20 00:00:00,0.0,96.94,0.06,198.5,1.42,Light,0.0,-0.23699999999999832,0.05654392497586536,0.05654392497586536,0.29822947920000153,0.06438994534506431,0.06438994534506431,29.003999999999998,15.353678520799999,-0.008238606736885958,0.01905387376414438,66.4,-6.400000000000006,64.4,52.96065567198153,54.572,13.650321479199999,-0.3810000000000002,0.006175380815150258,0.01588625856015576,0.5761559999999992,0.006256404323976656,0.01529960436772312,29.148,15.075752000000001,-0.013244342475753476,0.03681059203772468,69.0,-9.0,64.2,53.818708372034365,55.254,14.072247999999998,-1.0199999999999996,0.00258502031087387,0.01588625856015576,0.1034000000000006,0.0025949756722638486,0.01529960436772312,29.787,15.548508,-0.03545729481697777,0.0066062233435055075,67.4,-7.400000000000006,65.0,53.94058896094214,58.26,14.238491999999999,-1.9529999999999994,0.06289062500000002,0.06289062500000002,-0.8837168311999992,0.09552423009861981,0.09552423009861981,30.72,16.5356248312,-0.0678902909583898,-0.05646064564141312,68.2,-8.200000000000003,64.0,53.30888118922078,53.174,14.184375168799999,-1.3099999999999987,0.032017820926289166,0.032017820926289166,-0.2944844799999995,0.044903979435980804,0.044903979435980804,30.076999999999998,15.94639248,-0.04553829040219692,-0.018814605861470657,67.0,-7.0,65.0,53.777710222867135,53.81,14.130607519999998,23.244999999999997,0.0246287576964868,0.0246287576964868,10.28398,0.013275885965683633,0.01529960436772312,5.522,5.367928,0.80804393923593,0.6570432179897812,38.0,22.0,76.0,48.56698847099186,25.0,0.1540720000000002
2024-11-20 00:30:00+00:00,59.4,67.0,119.464,29.06,28.556,28.808,0.008747570119411236,15.85716,15.593064000000002,15.725112000000001,0.008397269284950038,52.38623784064071,14.61376215935929,13.082887999999999,2024-11-20 00:00:00,0.0,96.94,0.06,198.5,1.42,Light,0.0,-0.28000000000000114,0.05624312431243122,0.05624312431243122,0.31098064720000274,0.0650677829223123,0.0650677829223123,29.088,15.414131352799998,-0.009719522354901455,0.019776052927317957,66.4,-7.000000000000007,64.6,53.15103397707526,53.092,13.673868647200003,-0.14399999999999835,0.00386847195357834,0.008747570119411236,0.7348239999999997,0.003915068209496713,0.008397269284950038,28.951999999999998,14.990288000000001,-0.004998611496806385,0.04672933331094873,68.8,-9.399999999999999,64.8,54.31286079301533,53.664,13.961711999999997,-1.4410000000000025,0.0041984859003603645,0.008747570119411236,-0.18160450299999908,0.0073734590402663855,0.008397269284950038,30.249000000000002,15.906716503,-0.05002082754790345,-0.011548693770829682,67.2,-7.800000000000004,65.6,54.431159599709915,57.022,14.342283497000002,-2.007999999999999,0.05873572170301138,0.05873572170301138,-0.8375689877999992,0.09114569005537067,0.09114569005537067,30.816,16.5626809878,-0.0697028603165787,-0.05326314927359495,68.4,-9.000000000000007,64.6,53.961997975531965,52.228,14.253319012199999,-1.3440000000000012,0.03833908198461132,0.03833908198461132,-0.3863241591999991,0.05424545338876837,0.05424545338876837,30.152,16.1114361592,-0.04665370730352684,-0.024567339119746748,66.2,-6.800000000000004,65.2,53.63966456871135,52.638,14.0405638408,23.372,0.04010301692420897,0.04010301692420897,10.402248,0.02146062721121568,0.02146062721121568,5.436,5.322864,0.8113024159955567,0.6615054951595893,38.0,21.4,76.0,48.56698847099186,25.0,0.1131359999999999
2024-11-20 00:40:00+00:00,59.2,67.0,118.772,29.104,28.708,28.906,0.006849788971147873,15.897456,15.689952,15.793704,0.0065691999799413784,52.294558512516446,14.705441487483554,13.112295999999999,2024-11-20 00:00:00,0.0,96.94,0.06,198.5,1.42,Light,0.0,-0.6350000000000016,0.024677566771605538,0.024677566771605538,0.19988750499999774,0.0279295639486105,0.0279295639486105,29.541,15.593816495000002,-0.02196775755898435,0.012656151147317801,66.0,-6.799999999999997,64.8,53.176500985538944,55.348,13.947183504999998,-0.6780000000000008,0.0011492698756084005,0.006849788971147873,0.47224799999999867,0.001162813769135188,0.0065691999799413784,29.584,15.321456000000001,-0.023455337992112395,0.029901028916332652,68.8,-9.599999999999994,65.0,54.50403837668681,55.46,14.262543999999998,-1.1610000000000014,0.004689526723650514,0.006849788971147873,-0.028879379199999278,0.007270581323099786,0.007270581323099786,30.067,15.8225833792,-0.04016467169445795,-0.0018285374475803318,66.4,-7.200000000000003,66.2,54.673918387380496,58.566,14.244416620800001,-2.5150000000000006,0.07743229050634926,0.07743229050634926,-1.4311402197999978,0.12362911342629981,0.12362911342629981,31.421,17.224844219799998,-0.0870061578910953,-0.09061460312286451,67.8,-8.599999999999994,64.8,53.91177434671917,54.538,14.196155780200002,-1.6990000000000016,0.02656428688122852,0.02656428688122852,-0.5959232421999996,0.04379716704915393,0.04379716704915393,30.605,16.3896272422,-0.05877672455545567,-0.03773169626327045,66.0,-6.799999999999997,65.2,53.556964114088075,54.934,14.2153727578,23.721999999999998,0.030864197530864224,0.030864197530864224,10.568408,0.01604502405222601,0.01604502405222601,5.184,5.225296,0.8206600705735833,0.6691532271340529,37.6,21.6,75.2,47.573619081873204,25.0,-0.041296
2024-11-20 00:50:00+00:00,59.8,67.0,116.258,29.032,28.006,28.519,0.017988007994670218,15.808008000000001,15.270384000000002,15.539196,0.017298964502410523,52.56878335082274,14.431216649177259,12.979803999999998,2024-11-20 00:00:00,0.0,96.94,0.06,198.5,1.42,Light,0.0,-0.934000000000001,0.06345703323939836,0.06345703323939836,-0.20895633020000126,0.0794109876497567,0.0794109876497567,29.453,15.748152330200002,-0.03275009642694348,-0.013447049010772582,66.2,-6.400000000000006,65.0,53.449366467080885,55.208,13.704847669799998,-0.22000000000000242,0.01172622568634955,0.017988007994670218,0.6777599999999993,0.011882297242339088,0.017298964502410523,28.739,14.861436000000001,-0.007714155475297256,0.043616156202676074,69.0,-9.200000000000003,65.0,54.58370516707321,55.418,13.877564,-0.7439999999999998,0.005570173939787393,0.017988007994670218,0.127343999999999,0.005541968609612901,0.017298964502410523,29.262999999999998,15.411852000000001,-0.02608787124373224,0.008195018583973007,65.8,-6.0,66.4,54.61492319253777,58.492,13.851147999999997,-1.4010000000000034,0.06918449197860957,0.06918449197860957,-0.5132176550000018,0.0935469074790672,0.0935469074790672,29.92,16.052413655000002,-0.04912514464041528,-0.03302729787306897,67.2,-7.400000000000006,65.0,53.859256342456604,53.578,13.867586345,-2.2150000000000034,0.028958157089867858,0.028958157089867858,-0.8936508128000007,0.04885038009206746,0.04885038009206746,30.734,16.4328468128,-0.07766751989901481,-0.057509462703218404,66.8,-7.0,65.2,53.88645209379951,54.652,14.3011531872,23.32,0.006347374495095195,0.017988007994670218,10.271560000000001,0.0032826869586280952,0.017298964502410523,5.199,5.2676359999999995,0.8177004803815001,0.6610097459353753,37.2,22.599999999999994,75.0,47.11163957317756,25.0,-0.0686359999999997
2024-11-20 01:00:00+00:00,59.4,67.4,115.664,28.438,27.774,28.106,0.011812424393367927,15.531232,15.183296000000002,15.357264,0.01132805947726096,52.761866336957084,14.638133663042922,12.748736000000001,2024-11-20 01:00:00,0.0,96.96,0.07,206.6,1.71,Light,0.0,-0.7639999999999958,0.06712850710079671,0.06712850710079671,0.005535740800000966,0.07677052637338799,0.07677052637338799,28.869999999999997,15.3517282592,-0.02718280794136468,0.0003604639993166078,66.0,-6.600000000000001,65.0,53.36673454942972,53.424,13.518271740799998,-0.4480000000000004,0.004202563563773874,0.011812424393367927,0.5755280000000003,0.004253898188954249,0.01132805947726096,28.554000000000002,14.781736,-0.01593965701273751,0.037475946236256684,68.8,-9.399999999999999,65.0,54.50403837668681,53.828,13.772264000000002,-0.39599999999999724,0.015718195214370935,0.015718195214370935,0.3269359999999999,0.015618554698207537,0.015618554698207537,28.502,15.030328,-0.014089518252330364,0.021288687880862103,65.6,-6.199999999999996,66.2,54.34129783334132,57.026,13.471671999999998,-1.4589999999999996,0.05367833587011668,0.05367833587011668,-0.3272165311999977,0.06800662151852534,0.06800662151852534,29.565,15.684480531199998,-0.05191062406603571,-0.021306954884672016,67.2,-7.800000000000004,65.2,54.049894599528514,52.386,13.880519468800003,-1.6149999999999984,0.03394905958749707,0.03394905958749707,-0.4070354949999988,0.042859595202076585,0.042859595202076585,29.721,15.764299495,-0.057461040347256756,-0.0265044278069322,66.2,-6.800000000000004,65.8,54.21053504131089,53.38,13.956700505,23.381,0.04719576719576726,0.04719576719576726,10.338004000000002,0.02328072265632795,0.02328072265632795,4.725,5.01926,0.8318864299437843,0.6731670432962539,37.2,22.199999999999996,75.0,47.11163957317756,25.0,-0.2942600000000004
2024-11-20 01:10:00+00:00,58.8,67.6,118.572,28.944,27.522,28.232999999999997,0.025183296142811618,15.848096,15.102968,15.475532000000001,0.024074390463604073,52.67313424335743,14.926865756642563,12.757467999999996,2024-11-20 01:00:00,0.0,96.96,0.07,206.6,1.71,Light,0.0,0.053999999999998494,0.04993079953156607,0.04993079953156607,0.562736000000001,0.04943861633995397,0.04943861633995397,28.179,14.912796,0.001912655403251461,0.0363629502365412,65.0,-6.200000000000003,65.4,53.33000045824208,53.62,13.266203999999998,0.03899999999999437,0.017450521387529228,0.025183296142811618,0.8134759999999996,0.017583345746326362,0.024074390463604073,28.194000000000003,14.662056000000002,0.00138136223568145,0.05256530114764388,68.0,-9.200000000000003,65.0,54.18331770995079,53.436,13.531944000000001,-0.3370000000000033,0.038221911095554735,0.038221911095554735,0.35785200000000117,0.03785025215509251,0.03785025215509251,28.57,15.11768,-0.011936386498069752,0.023123728476668923,65.0,-6.200000000000003,67.0,54.848892931870516,56.44,13.45232,-1.5110000000000028,0.05614577729962345,0.05614577729962345,-0.41035104379999865,0.07340020322352053,0.07340020322352053,29.744,15.8858830438,-0.053518931746537844,-0.02651611872212203,66.6,-7.799999999999997,65.8,54.37568780622534,51.754,13.8581169562,-1.139000000000003,0.03077761133051886,0.03077761133051886,-0.09988895279999888,0.03392710568795283,0.03392710568795283,29.372,15.5754209528,-0.04034286119080519,-0.006454637733940188,65.2,-6.400000000000006,66.0,53.983712613387354,53.474,13.7965790472,23.151999999999997,0.0194843534737256,0.025183296142811618,10.252488000000001,0.00993213918933098,0.024074390463604073,5.0809999999999995,5.223044,0.8200332943718344,0.6624966430879404,37.0,21.799999999999997,75.0,46.96847418010075,25.0,-0.14204400000000028
2024-11-20 01:20:00+00:00,58.4,67.8,118.87,28.142,27.214,27.677999999999997,0.01676421706770722,15.462328000000001,14.976056,15.219192,0.015975618153710177,52.67481357397396,15.12518642602604,12.458807999999998,2024-11-20 01:00:00,0.0,96.96,0.07,206.6,1.71,Light,0.0,-0.6470000000000056,0.04776699029126212,0.04776699029126212,0.2126519999999985,0.04724420152813368,0.04724420152813368,28.325000000000003,15.006540000000001,-0.02337596647156607,0.013972620885523918,64.8,-6.399999999999999,65.6,53.43569112384171,53.496,13.318460000000002,-0.9050000000000011,0.025224783962495195,0.025224783962495195,0.35329999999999906,0.025414149383030587,0.025414149383030587,28.583,14.865892,-0.03269744923766173,0.02321411018403599,68.0,-9.600000000000001,65.2,54.374225111019356,53.502,13.717107999999998,-1.264000000000003,0.01140211457397554,0.01676421706770722,-0.1278959999999998,0.011267284060663522,0.015975618153710177,28.942,15.347088,-0.045668039598236974,-0.008403599875735834,64.6,-6.199999999999996,67.2,54.86901847272742,56.316,13.594912,-1.909000000000006,0.06803663771250885,0.06803663771250885,-0.6763640000000049,0.08719292360707617,0.08719292360707617,29.587000000000003,15.895556000000004,-0.06897174651347664,-0.044441518314507426,66.0,-7.600000000000001,66.0,54.31784238291932,52.24,13.691443999999999,-1.2820000000000036,0.01878453038674035,0.01878453038674035,-0.03388800000000103,0.01868842227274759,0.01868842227274759,28.96,15.25308,-0.04631837560517392,-0.0022266622301631406,65.8,-7.399999999999999,66.0,54.234645763061295,53.496,13.70692,22.831999999999997,0.04622368964094102,0.04622368964094102,10.119288,0.023015335190623223,0.023015335190623223,4.846,5.099904,0.8249150950213165,0.664903103922994,37.0,21.4,75.0,46.96847418010075,25.0,-0.25390400000000035
2024-11-20 01:30:00+00:00,58.2,67.8,117.55,28.316,27.236,27.776,0.019441244239631304,15.570744,15.004824000000001,15.287784,0.018508895730080906,52.58144444589625,15.218555554103744,12.488216,2024-11-20 01:00:00,0.0,96.96,0.07,206.6,1.71,Light,0.0,-0.38400000000000034,0.06278409090909093,0.06278409090909093,0.3677039999999998,0.062092964648983125,0.062092964648983125,28.16,14.92008,-0.013824884792626741,0.024052145163746413,64.8,-6.599999999999994,65.6,53.43569112384171,53.522,13.23992,-0.7769999999999975,0.00094560991839734,0.019441244239631304,0.42037199999999864,0.0009516114842313917,0.018508895730080906,28.552999999999997,14.867412000000002,-0.027973790322580554,0.027497248783734687,67.8,-9.599999999999994,65.4,54.484295426345966,53.504,13.685587999999996,-1.152000000000001,0.010439712389380518,0.019441244239631304,-0.06920800000000149,0.01030462215517202,0.018508895730080906,28.928,15.356992000000002,-0.04147465437788022,-0.004527013202175115,64.4,-6.200000000000003,67.2,54.78381246881281,56.71,13.571007999999999,-2.3760000000000012,0.06261607853542053,0.06261607853542053,-0.9835424799999988,0.08711216517855773,0.08711216517855773,30.152,16.27132648,-0.08554147465437792,-0.06433518945584257,66.2,-8.0,65.8,54.21053504131089,52.08,13.880673520000002,-1.3499999999999979,0.0285655428139806,0.0285655428139806,-0.10400000000000098,0.028324721812624125,0.028324721812624125,29.125999999999998,15.391784000000001,-0.048603110599078264,-0.0068028172035921606,65.2,-7.0,66.2,54.173645776128694,53.388,13.734215999999996,22.871,0.012028542303771695,0.019441244239631304,10.156964,0.006025547573292368,0.018508895730080906,4.905,5.13082,0.8234086981566819,0.6643843214948615,37.0,21.200000000000003,75.0,46.96847418010075,25.0,-0.2258199999999997
