pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,PS (kPa),WS2M (m/s),pm2.5_atm_REF_189231_clean.csv,pm2.5_atm_consensus_diff_REF_189231_clean.csv,pm2.5_atm_consensus_diff_perc_REF_189231_clean.csv,pm2.5_epa_REF_189231_clean.csv,pm2.5_epa_consensus_diff_REF_189231_clean.csv,pm2.5_epa_consensus_diff_perc_REF_189231_clean.csv,pm2.5_atm_a_b_diff_REF_189231_clean.csv,pm2.5_epa_a_b_diff_REF_189231_clean.csv,pm2.5_atm_LOC20_215409.csv,pm2.5_atm_consensus_diff_LOC20_215409.csv,pm2.5_atm_consensus_diff_perc_LOC20_215409.csv,pm2.5_epa_LOC20_215409.csv,pm2.5_epa_consensus_diff_LOC20_215409.csv,pm2.5_epa_consensus_diff_perc_LOC20_215409.csv,pm2.5_atm_a_b_diff_LOC20_215409.csv,pm2.5_epa_a_b_diff_LOC20_215409.csv,pm2.5_atm_LOC19_215403.csv,pm2.5_atm_consensus_diff_LOC19_215403.csv,pm2.5_atm_consensus_diff_perc_LOC19_215403.csv,pm2.5_epa_LOC19_215403.csv,pm2.5_epa_consensus_diff_LOC19_215403.csv,pm2.5_epa_consensus_diff_perc_LOC19_215403.csv,pm2.5_atm_a_b_diff_LOC19_215403.csv,pm2.5_epa_a_b_diff_LOC19_215403.csv,pm2.5_atm_LOC18_215377.csv,pm2.5_atm_consensus_diff_LOC18_215377.csv,pm2.5_atm_consensus_diff_perc_LOC18_215377.csv,pm2.5_epa_LOC18_215377.csv,pm2.5_epa_consensus_diff_LOC18_215377.csv,pm2.5_epa_consensus_diff_perc_LOC18_215377.csv,pm2.5_atm_a_b_diff_LOC18_215377.csv,pm2.5_epa_a_b_diff_LOC18_215377.csv,pm2.5_atm_LOC16_215393.csv,pm2.5_atm_consensus_diff_LOC16_215393.csv,pm2.5_atm_consensus_diff_perc_LOC16_215393.csv,pm2.5_epa_LOC16_215393.csv,pm2.5_epa_consensus_diff_LOC16_215393.csv,pm2.5_epa_consensus_diff_perc_LOC16_215393.csv,pm2.5_atm_a_b_diff_LOC16_215393.csv,pm2.5_epa_a_b_diff_LOC16_215393.csv,pm2.5_atm_LOC17_215405.csv,pm2.5_atm_consensus_diff_LOC17_215405.csv,pm2.5_atm_consensus_diff_perc_LOC17_215405.csv,pm2.5_epa_LOC17_215405.csv,pm2.5_epa_consensus_diff_LOC17_215405.csv,pm2.5_epa_consensus_diff_perc_LOC17_215405.csv,pm2.5_atm_a_b_diff_LOC17_215405.csv,pm2.5_epa_a_b_diff_LOC17_215405.csv
21.1245,0.2864,0.5352,0.0253,6,0.0176,0.0001,0.0095,0.5384,11.4633,0.0962,0.3102,0.0271,0.0169,0.0001,0.0091,0.5377,62.1333,2.6036,64.9667,1.3938,111.5003,39.2487,1.2,98.31,0.01,270.0,0.0,Light,1.0,2024-10-04 13:20:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,13,-0.25881904510252035,-0.9659258262890684,98.31,0.01,20.801000000000002,0.32349999999999923,0.015313971928329628,11.736324,-0.2730239999999995,-0.02381722540629657,0.02004711311956155,0.018618095410453898,21.863,-0.7384999999999984,-0.034959407323250175,11.827332,-0.3640319999999999,-0.031756300541728816,0.010931711110094717,0.010588694052048191,20.430999999999997,0.6935000000000038,0.03282917938886145,11.076964,0.386336,0.033701988083710624,0.03098233077186633,0.029944306039091605,21.067,0.057500000000000995,0.002721957916163743,11.272307999999999,0.19099200000000138,0.01666117086702794,0.006692932073859592,0.006554469590433522,21.64,-0.5154999999999994,-0.02440294444838928,11.64152,-0.1782199999999996,-0.015547006533895092,0.025415896487985246,0.024756217401164092,20.945,0.17950000000000088,0.00849724253828497,11.225620000000001,0.23767999999999923,0.020733994573988224,0.011410837908808822,0.011156265756367953
19.8727,0.326,0.571,0.0287,6,0.0164,0.0001,0.01,0.6094,10.8763,0.0928,0.3046,0.028,0.0157,0.0001,0.0098,0.6206,61.3333,2.9385,65.8,1.4478,112.3827,39.3336,1.2,98.31,0.01,270.0,0.0,Light,1.0,2024-10-04 13:30:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,13,-0.25881904510252035,-0.9659258262890684,98.31,0.01,19.380000000000003,0.4926999999999957,0.024792806211536216,11.112400000000001,-0.23610000000000042,-0.02170774987817552,0.01444788441692463,0.013203268420863036,20.677,-0.8043000000000013,-0.040472608150880426,11.292068,-0.4157679999999999,-0.038226970569035415,0.02161822314649123,0.020742701868249298,19.249,0.6236999999999995,0.03138476402300641,10.526556,0.34974400000000117,0.03215652381784257,0.0064938438360434315,0.006222358005790319,19.799,0.07369999999999877,0.003708605272559782,10.642356,0.23394400000000104,0.021509520700973773,0.032476387696348336,0.03165953102865569,20.433999999999997,-0.5612999999999992,-0.028244778012046643,11.009576,-0.13327599999999862,-0.012253799545801294,0.005872565332289284,0.0057113916103580945,19.697000000000003,0.17569999999999553,0.008841274713551532,10.675108000000002,0.20119199999999893,0.0184982025137224,0.01751535766868054,0.016934723283361663
19.2485,0.0815,0.2854,0.0148,6,0.0253,0.0001,0.0074,0.293,10.5866,0.0592,0.2434,0.023,0.0242,0.0001,0.0072,0.2995,60.9,3.1003,66.7333,1.4123,108.2323,42.7411,1.2,98.31,0.01,270.0,0.0,Light,1.0,2024-10-04 13:40:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,13,-0.25881904510252035,-0.9659258262890684,98.31,0.01,19.035,0.2134999999999998,0.011091773384939076,10.98334,-0.3967399999999994,-0.03747567679897223,0.024008405568689294,0.021802839573390284,19.098,0.15050000000000097,0.007818791074629242,10.533632,0.052967999999999904,0.005003306066159097,0.03319719342339514,0.03153859941186476,19.103,0.1454999999999984,0.007559030573810864,10.501772,0.0848279999999999,0.008012770861277455,0.017641208187195806,0.016815067019165967,19.063000000000002,0.18549999999999756,0.009637114580356784,10.256692000000001,0.32990799999999965,0.031162790697674383,0.03425483921733202,0.0333608535773522,19.741,-0.4924999999999997,-0.025586409330597176,10.715404000000001,-0.12880400000000058,-0.01216670130164553,0.02608783749556763,0.02518430476349744,19.451,-0.20250000000000057,-0.010520300283138976,10.528964,0.057636000000000465,0.00544424083275088,0.016811474988432468,0.016273965795685127
21.7257,0.3144,0.5607,0.0258,6,0.0189,0.0002,0.0126,0.6682,11.8875,0.0892,0.2986,0.0251,0.0182,0.0001,0.0122,0.6709,60.8667,3.0898,66.9333,1.5423,103.18,46.362,1.2,98.31,0.01,270.0,0.0,Light,1.0,2024-10-04 13:50:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,13,-0.25881904510252035,-0.9659258262890684,98.31,0.01,21.252000000000002,0.47369999999999735,0.02180367030751586,12.145048000000003,-0.25754800000000344,-0.021665446898002393,0.0033879164313947367,0.0031064512878006263,21.439,0.28669999999999973,0.013196352706702188,11.777556,0.10994399999999871,0.009248706624605571,0.026540416997061386,0.02531560877316132,21.833,-0.10729999999999862,-0.004938851222285064,11.915052,-0.02755200000000002,-0.0023177287066246076,0.027710346722850672,0.026606682035462324,21.908,-0.18230000000000146,-0.008390983949884306,11.747472000000002,0.14002799999999738,0.01177943217665593,0.002008398758444426,0.0019626350247951563,22.706,-0.9802999999999997,-0.04512167617153876,12.286304000000001,-0.39880400000000193,-0.03354818086225043,0.024927331982735796,0.024139399448361302,21.216,0.5096999999999987,0.023460694016763498,11.453824,0.4336760000000002,0.036481682439537345,0.028940422322775217,0.02808983270565355
20.9472,0.0873,0.2955,0.0141,6,0.0224,0.0001,0.012,0.5332,11.5399,0.0365,0.191,0.0165,0.0213,0.0001,0.0116,0.5412,60.1667,3.1379,67.6667,1.5475,104.4593,45.3239,1.8,98.3,0.03,315.0,0.0,Light,1.0,2024-10-04 14:00:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,14,-0.4999999999999998,-0.8660254037844388,98.3,0.03,20.445,0.5021999999999984,0.023974564619614957,11.79114,-0.251240000000001,-0.02177141916307776,0.01922230374174618,0.01746497794106413,21.228,-0.2808000000000028,-0.013405132905591336,11.718712,-0.17881200000000064,-0.015495108276501586,0.02713397399660819,0.02575573151725198,20.884999999999998,0.0622000000000007,0.002969370608004922,11.487260000000001,0.052639999999998466,0.004561564658272469,0.015274120181948809,0.014551424795817305,21.025,-0.07779999999999987,-0.0037141002138710603,11.336500000000001,0.20339999999999847,0.017625802649936177,0.0046135552913198355,0.004483570766991584,21.243000000000002,-0.2958000000000034,-0.014121219065078072,11.571412,-0.031512000000001095,-0.0027306995727866875,0.03855387657110581,0.03708760866867421,20.857,0.09019999999999939,0.004306064772380051,11.334668,0.20523199999999875,0.017784556191994625,0.029774176535455745,0.02870873677111678
20.8475,0.0755,0.2749,0.0132,6,0.0209,0.0001,0.012,0.5747,11.5308,0.0672,0.2592,0.0225,0.0199,0.0001,0.0115,0.5784,59.6667,3.1437,67.9333,1.6232,103.743,44.498,1.8,98.3,0.03,315.0,0.0,Light,1.0,2024-10-04 14:10:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,14,-0.4999999999999998,-0.8660254037844388,98.3,0.03,20.669,0.17849999999999966,0.008562177719150962,11.942996,-0.41219600000000156,-0.035747389600027886,0.005660651216798146,0.0051333852912619545,20.858,-0.010500000000000398,-0.000503657512891253,11.611032000000002,-0.0802320000000023,-0.0069580601519410885,0.03020423818199247,0.028431581275462848,20.744,0.10350000000000037,0.004964624055642181,11.430616,0.10018399999999872,0.008688382419259611,0.016486694947936694,0.015677895224544252,20.961,-0.11349999999999838,-0.005444297877443261,11.337444000000001,0.19335599999999786,0.016768654386512462,0.009207575974428683,0.008920176364266917,21.32,-0.47250000000000014,-0.022664588080105536,11.64624,-0.11544000000000132,-0.010011447601207316,0.032833020637898655,0.031495143496956916,20.533,0.3144999999999989,0.015085741695646906,11.216612000000001,0.3141879999999979,0.027247719152183537,0.03121803925388399,0.029945227667677193
20.1668,0.1594,0.3992,0.0198,6,0.0115,0.0002,0.013,1.1228,11.2173,0.0453,0.213,0.019,0.0109,0.0001,0.0122,1.1217,59.1667,3.0263,68.7,1.5007,103.009,44.282,1.8,98.3,0.03,315.0,0.0,Light,1.0,2024-10-04 14:20:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,14,-0.4999999999999998,-0.8660254037844388,98.3,0.03,19.71,0.45679999999999765,0.02265108991014924,11.474960000000001,-0.25766000000000133,-0.022969876886594933,0.0025367833587012028,0.00228323235985146,20.308999999999997,-0.142199999999999,-0.0070511930499632565,11.323356,-0.1060560000000006,-0.009454681607873605,0.029100398837953585,0.027349135715595177,20.389000000000003,-0.2222000000000044,-0.011018108971180574,11.296316000000001,-0.07901600000000109,-0.0070441193513591585,0.000637598705184163,0.0006030284563569256,20.784,-0.6172000000000004,-0.03060475633218956,11.296416,-0.07911600000000085,-0.007053034152603644,0.011354888375673626,0.010947188913722782,19.895,0.27179999999999893,0.013477596842334875,10.9685,0.24879999999999924,0.022180025496331492,0.025584317667755735,0.024316542827187,19.914,0.252799999999997,0.01253545431104573,10.943976000000001,0.2733239999999988,0.024366291353534165,0.0,0.0
19.2037,0.1285,0.3585,0.0187,6,0.025,0.0004,0.0195,0.7818,10.7671,0.0601,0.2451,0.0228,0.0235,0.0003,0.0184,0.7822,58.5333,3.1589,69.2333,1.5971,102.9727,42.2119,1.8,98.3,0.03,315.0,0.0,Light,1.0,2024-10-04 14:30:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,14,-0.4999999999999998,-0.8660254037844388,98.3,0.03,18.816000000000003,0.3876999999999988,0.020188817779906935,11.075464,-0.30836400000000097,-0.02863946652301929,0.006590136054421798,0.005866661658599639,19.533,-0.3292999999999999,-0.01714773715481912,11.020172000000002,-0.2530720000000031,-0.023504193329680515,0.04868683765934575,0.045219257920838266,18.695999999999998,0.5077000000000034,0.026437613584882252,10.443664,0.32343599999999917,0.030039286344512375,0.003209242618742004,0.003010437716111885,19.305,-0.10129999999999839,-0.005275025125366381,10.59038,0.17671999999999954,0.0164129617074235,0.013830613830613802,0.013210857400773001,19.499,-0.29529999999999745,-0.015377245010076049,10.778236,-0.011136000000000479,-0.0010342617789377343,0.035027437304477146,0.03320506249816757,19.373,-0.16929999999999978,-0.008816009414852334,10.694972,0.0721279999999993,0.006698925430245777,0.04248180457337533,0.04032287321556341
18.6102,0.0768,0.2772,0.0149,6,0.022,0.0002,0.0145,0.6572,10.5768,0.1173,0.3425,0.0324,0.0204,0.0002,0.0133,0.6509,57.1333,3.1715,70.2667,1.4841,103.0623,41.347,1.8,98.3,0.03,315.0,0.0,Light,1.0,2024-10-04 14:40:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,14,-0.4999999999999998,-0.8660254037844388,98.3,0.03,18.703,-0.09280000000000044,-0.004986512772565606,11.136932,-0.5601319999999994,-0.05295855079040914,0.0008020103726675169,0.0007057598986865584,18.85,-0.23980000000000246,-0.01288540692738404,10.78296,-0.2061599999999988,-0.019491717721806103,0.04339522546419096,0.03975086618145662,18.447000000000003,0.16319999999999624,0.008769384531063408,10.433868,0.14293200000000006,0.013513728159745863,0.013281292351059749,0.012304161793114408,18.591,0.019199999999997885,0.001031692297772076,10.319683999999999,0.2571160000000017,0.02430943196429938,0.020063471572266112,0.018939727224205657,18.909,-0.29879999999999995,-0.016055711384079695,10.589756000000001,-0.012956000000000856,-0.0012249451629983412,0.02871648421386647,0.026868607737515426,18.161,0.4491999999999976,0.024137301049961722,10.197804000000001,0.378995999999999,0.03583276605400489,0.025824569131655713,0.02409891384458842
20.176,0.2132,0.4617,0.0229,6,0.0243,0.0004,0.019,0.7817,11.5295,0.068,0.2608,0.0226,0.0224,0.0003,0.0175,0.7812,55.6,2.9148,71.5,1.4953,105.585,40.659,1.8,98.3,0.03,315.0,0.0,Light,1.0,2024-10-04 14:50:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,14,-0.4999999999999998,-0.8660254037844388,98.3,0.03,19.828,0.347999999999999,0.0172482157018239,11.812632,-0.28313200000000016,-0.024557179409341268,0.0017147468226749506,0.0015082159505180413,20.081,0.09499999999999886,0.004708564631244988,11.548684,-0.0191839999999992,-0.0016639056333751854,0.03899208206762618,0.03552716482674564,20.027,0.14899999999999736,0.007385011895321043,11.416948000000001,0.1125519999999991,0.00976208855544465,0.00304588805113097,0.002799697432273522,20.596,-0.4200000000000017,-0.02081681205392554,11.508224000000002,0.02127599999999852,0.0018453532243374402,0.019227034375606952,0.018030931618988385,20.863,-0.6870000000000012,-0.03405035685963527,11.786052000000002,-0.256552000000001,-0.022251788889370832,0.04424100081483967,0.04103596352705725,19.661,0.514999999999997,0.025525376685170353,11.104484000000001,0.4250159999999994,0.03686335053558258,0.03829917094756116,0.03553267310754828
22.2672,0.1363,0.3692,0.0166,6,0.0263,0.0003,0.0177,0.6754,12.7919,0.0361,0.1899,0.0148,0.024,0.0003,0.0164,0.6804,53.6667,2.7905,72.5667,1.5971,110.3163,39.3208,2.26,98.28,0.04,303.7,0.0,Light,1.0,2024-10-04 15:00:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,15,-0.7071067811865471,-0.7071067811865479,98.28,0.04,21.843,0.424199999999999,0.019050441905583058,13.023652,-0.23175200000000018,-0.01811708972083898,0.013047658288696614,0.01146682973408691,22.067,0.20019999999999882,0.008990802615506163,12.744508,0.04739200000000032,0.0037048444718923946,0.04436488874790408,0.04025231888119967,22.347,-0.07980000000000231,-0.0035837464970899942,12.805028,-0.013128000000000029,-0.0010262744392936177,0.009083993377187146,0.008307049387162632,22.813000000000002,-0.5458000000000034,-0.024511388948767848,12.911292000000001,-0.11939200000000127,-0.009333406296171895,0.03055275500810945,0.02828748664347457,22.547,-0.2798000000000016,-0.012565567291801466,12.806388000000002,-0.014488000000001833,-0.0011325917181968146,0.011221005011753231,0.010352021194422632,21.986,0.28119999999999834,0.0126284400373643,12.460704000000002,0.3311959999999985,0.02589107169380612,0.04930410261075228,0.04558458334296347
19.6003,0.2163,0.4651,0.0237,6,0.026,0.0003,0.0183,0.7029,11.5238,0.0483,0.2198,0.0191,0.0233,0.0003,0.0166,0.7132,52.1667,2.7754,73.4333,1.4665,103.9933,34.316,2.26,98.28,0.04,303.7,0.0,Light,1.0,2024-10-04 15:10:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,15,-0.7071067811865471,-0.7071067811865479,98.28,0.04,18.953,0.6473000000000013,0.03302500471931559,11.629972,-0.10617200000000082,-0.009213280341554072,0.018730543977206797,0.015994879437371042,20.121000000000002,-0.5207000000000015,-0.026565919909389217,11.862724000000002,-0.3389240000000022,-0.02941078463701229,0.031956662193727885,0.02840258274575039,19.147,0.45330000000000226,0.023127197032698592,11.266148,0.2576520000000002,0.022358249882851164,0.0031858776831879643,0.002837172030759788,19.639000000000003,-0.03870000000000218,-0.001974459574598459,11.351556000000002,0.1722439999999974,0.014946805741161544,0.012678853302102985,0.011494107063384145,20.009,-0.4086999999999996,-0.02085172165732155,11.614396000000001,-0.09059600000000145,-0.007861642860861995,0.035134189614673364,0.03171684519797663,19.732999999999997,-0.13269999999999627,-0.006770304536154868,11.418052,0.10574800000000018,0.00917648692271648,0.05427456544874068,0.04915059066117408
18.904,0.0829,0.288,0.0152,6,0.0233,0.0003,0.0175,0.7526,11.2854,0.0515,0.227,0.0201,0.0205,0.0002,0.0156,0.7584,50.7,2.6885,74.3667,1.353,101.0633,30.9345,2.26,98.28,0.04,303.7,0.0,Light,1.0,2024-10-04 15:20:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,15,-0.7071067811865471,-0.7071067811865479,98.28,0.04,18.541,0.36299999999999955,0.019202285230638994,11.534764000000001,-0.2493640000000017,-0.022096159639888858,0.0045844344965212695,0.0038613707224525425,19.389,-0.48499999999999943,-0.025655945831570007,11.582596,-0.29719600000000135,-0.026334556152196764,0.02387951931507561,0.020946254190338777,18.936999999999998,-0.0329999999999977,-0.0017456622936943345,11.276788,0.008611999999999398,0.000763109858755507,0.02434387706606117,0.021421347993772724,18.896,0.007999999999999119,0.0004231908590773973,11.082904,0.202496,0.01794318322788736,0.003492802709568201,0.0031204817798656135,18.964,-0.05999999999999872,-0.003173931443080762,11.187496000000001,0.09790399999999799,0.008675279564747196,0.04925121282429864,0.043746697205523044,18.697000000000003,0.2069999999999972,0.010950063478628713,11.047588000000001,0.23781199999999814,0.021072536197210393,0.03396266780766966,0.030118791540741846
18.8895,0.1086,0.3296,0.0174,6,0.0199,0.0002,0.0133,0.6698,11.3553,0.0628,0.2506,0.0221,0.0173,0.0001,0.0116,0.6729,49.8,2.5203,74.8667,1.4067,99.4337,27.3397,2.26,98.28,0.04,303.7,0.0,Light,1.0,2024-10-04 15:30:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,15,-0.7071067811865471,-0.7071067811865479,98.28,0.04,18.561999999999998,0.3275000000000041,0.017337674369358853,11.597488,-0.24218800000000051,-0.02132819036044847,0.017024027583234607,0.01427757459201517,19.499000000000002,-0.6095000000000006,-0.03226660313931023,11.726436,-0.3711359999999999,-0.03268394494200945,0.03913021180573362,0.03409492875755258,18.802999999999997,0.08650000000000446,0.004579263612059846,11.258292,0.09700799999999887,0.008542971123616187,0.005796947295644312,0.005073238462814839,18.832,0.057500000000000995,0.00304401916408592,11.152808000000002,0.20249199999999767,0.01783237783237763,0.005203908241291365,0.004604400972382884,18.969,-0.07949999999999946,-0.004208687365996953,11.293555999999999,0.06174400000000091,0.005437460921331969,0.023037587642996436,0.020275987474627142,18.672,0.21750000000000114,0.011514333359803125,11.103448,0.2518519999999995,0.022179246695375687,0.02892030848329044,0.025483975788421688
17.9567,0.1733,0.4163,0.0232,6,0.0184,0.0001,0.0122,0.6655,11.0045,0.0625,0.2499,0.0227,0.0158,0.0001,0.0105,0.6669,48.2,2.4364,75.9,1.313,94.988,23.2609,2.26,98.28,0.04,303.7,0.0,Light,1.0,2024-10-04 15:40:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,15,-0.7071067811865471,-0.7071067811865479,98.28,0.04,17.541,0.41570000000000107,0.023150133376399953,11.183164000000001,-0.17866400000000127,-0.016235540006361147,0.0027934553332192853,0.0022959513068036745,18.654,-0.6972999999999985,-0.03883230214905848,11.421576000000002,-0.41707600000000156,-0.03790049525194253,0.033129623673206744,0.028352654659917282,17.532,0.4247000000000014,0.02365133905450341,10.747448,0.25705199999999984,0.023358807760461613,0.014944102213096078,0.012774009234564322,18.12,-0.16329999999999956,-0.009094098581587905,10.91764,0.08685999999999972,0.007893134626743578,0.0064017660044149915,0.0055675035996790466,17.958,-0.0012999999999969702,-7.239637572588338e-05,10.901711999999998,0.1027880000000021,0.009340542505338915,0.02606080855329101,0.022494815493199573,17.935000000000002,0.021699999999999164,0.001208462579427131,10.85518,0.14931999999999945,0.01356899450224903,0.026930582659604053,0.023315320427666757
15.2842,0.1033,0.3214,0.021,6,0.0223,0.0004,0.0196,0.878,9.7736,0.0475,0.218,0.0223,0.0183,0.0003,0.0162,0.8864,46.2333,2.408,76.6,1.3084,88.511,14.5406,2.26,98.28,0.04,303.7,0.0,Light,1.0,2024-10-04 15:50:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,15,-0.7071067811865471,-0.7071067811865479,98.28,0.04,14.908999999999999,0.3752000000000013,0.024548226272883195,9.976396000000001,-0.2027960000000011,-0.02074936563804546,0.028506271379703525,0.022322690478605755,15.766,-0.4817999999999998,-0.031522748982609476,10.046184,-0.27258400000000016,-0.02788982565277893,0.010148420652036036,0.008345457339821715,15.318,-0.033799999999999386,-0.0022114340299132034,9.776952,-0.0033519999999995775,-0.0003429647212899625,0.0,0.0,15.097999999999999,0.18620000000000125,0.01218251527721446,9.523752000000002,0.2498479999999983,0.025563558975198318,0.007948072592396351,0.006602439878736942,15.538,-0.2538,-0.01660538333704087,9.788792,-0.01519200000000076,-0.0015543914217893877,0.05135796112755819,0.04271742621561467,15.076,0.20819999999999972,0.013621910207927123,9.529464,0.24413599999999924,0.02497912744536294,0.035951180684531694,0.029803145276586385
15.9357,0.0265,0.1628,0.0102,6,0.0311,0.0005,0.0217,0.6963,10.1293,0.0571,0.2391,0.0236,0.0255,0.0003,0.0177,0.6925,46.0667,2.5882,77.2,1.4642,88.7107,13.9814,2.51,98.25,0.04,296.6,0.0,Light,1.0,2024-10-04 16:00:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,16,-0.8660254037844384,-0.5000000000000004,98.25,0.04,15.91,0.0257000000000005,0.0016127311633627954,10.5354,-0.4060999999999986,-0.04009161541271347,0.04010056568196097,0.03173225506387993,16.175,-0.23930000000000007,-0.015016597953023719,10.31222,-0.1829199999999993,-0.018058503549109938,0.06695517774343117,0.05503102144833981,15.683,0.2527000000000008,0.015857477236644817,9.968212000000001,0.16108799999999945,0.015903171986218143,0.011031052732257862,0.009094108351628105,15.959999999999999,-0.024299999999998434,-0.0015248781038798692,9.975439999999999,0.15386000000000166,0.015189598491505005,0.007518796992481155,0.0063034813501960645,15.872,0.06370000000000076,0.003997314206467288,9.981048000000001,0.14825199999999938,0.01463595707501993,0.02734375000000001,0.022784781718312528,16.014,-0.0782999999999987,-0.004913496112502036,10.003736,0.12556400000000068,0.012396118191780346,0.0337204945672536,0.02828543256239461
10.4248,0.7789,0.8826,0.0847,6,0.0191,0.0002,0.0147,0.77,7.6561,0.198,0.445,0.0581,0.0137,0.0001,0.0106,0.7732,41.2583,2.5769,77.9917,1.4438,71.171,4.2837,2.51,98.25,0.04,296.6,0.0,Light,1.0,2024-10-04 16:10:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,16,-0.8660254037844384,-0.5000000000000004,98.25,0.04,9.744,0.6807999999999996,0.06530580922415774,7.735416,-0.0793159999999995,-0.01035984378469449,0.006157635467980347,0.004064422650313818,12.015,-1.5902000000000012,-0.15254009669250262,8.447009999999999,-0.7909099999999984,-0.10330455453821115,0.014565126924677471,0.010855912328741217,10.483,-0.05820000000000114,-0.005582840917811483,7.657172,-0.0010719999999997398,-0.00014001906976133277,0.002766383668797092,0.001984544685688193,10.293,0.13180000000000014,0.01264292840150412,7.402452,0.2536480000000001,0.033130183775029076,0.018361993587875262,0.013378810156418426,9.491,0.9337999999999997,0.08957485994935152,7.120124000000001,0.5359759999999998,0.07000640012539018,0.03255715941418187,0.022740615191533142,10.523,-0.09820000000000029,-0.009419844985035713,7.574692000000001,0.0814079999999997,0.010633089954415394,0.04019766226361304,0.029262179901176202
7.769,0.0457,0.2137,0.0275,6,0.0273,0.0003,0.0182,0.6686,6.5051,0.0838,0.2895,0.0445,0.0172,0.0001,0.0118,0.686,38.4667,2.2827,78.6,1.3387,68.5317,8.8909,2.51,98.25,0.04,296.6,0.0,Light,1.0,2024-10-04 16:20:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,16,-0.8660254037844384,-0.5000000000000004,98.25,0.04,8.118,-0.3490000000000002,-0.04492212639979408,7.073032,-0.5679320000000008,-0.08730565248804796,0.016999260901699915,0.01022362121364632,7.742,0.027000000000000135,0.0034753507529926807,6.496728,0.008371999999999602,0.0012869902076831413,0.011883234306380733,0.007420350674985901,7.619,0.15000000000000036,0.019307504183292617,6.397796,0.10730400000000007,0.016495365175016537,0.014043837773986115,0.00876364297955112,7.603,0.16600000000000037,0.02136697129617716,6.285972,0.21912799999999955,0.0336855697837081,0.04721820334078653,0.02992631847548795,7.599,0.16999999999999993,0.021881838074398238,6.318356,0.18674400000000002,0.028707321947395125,0.019871035662587157,0.012522877786563427,7.933,-0.1639999999999997,-0.021109537907066506,6.4588920000000005,0.04620799999999914,0.00710334967948212,0.05357367956636837,0.03447959804870551
7.079,0.0774,0.2783,0.0393,6,0.0296,0.0009,0.0293,0.9884,6.2154,0.1009,0.3176,0.0511,0.0179,0.0003,0.0177,0.9895,37.6333,2.4378,79.0333,1.439,69.148,8.1429,2.51,98.25,0.04,296.6,0.0,Light,1.0,2024-10-04 16:30:00+00:00,278,-0.9973249731081555,0.07309512989807776,4,16,-0.8660254037844384,-0.5000000000000004,98.25,0.04,7.246,-0.1670000000000007,-0.023590902669868727,6.702304,-0.486904,-0.07833832094475014,0.002208114821970683,0.001250913118831964,7.576,-0.4969999999999999,-0.07020765644865093,6.530424,-0.3150240000000002,-0.05068442899893815,0.03194297782470961,0.019418034724850947,6.934,0.14499999999999957,0.020483119084616412,6.073336000000001,0.14206399999999864,0.02285677510699209,0.005480242284395768,0.0032785935110456834,6.9350000000000005,0.14399999999999924,0.02034185619437763,5.970420000000001,0.2449799999999991,0.039415001448016074,0.04340302811824076,0.02641757196311139,6.9,0.17899999999999938,0.02528605735273335,6.03828,0.1771199999999995,0.028496959165942578,0.014782608695652155,0.008851527256106034,6.883,0.19599999999999973,0.02768752648679188,5.977652,0.23774799999999985,0.03825143997168322,0.0800523027749528,0.04830057019043601
