pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,pm2.5_atm_LOCREF_189231.csv,pm2.5_atm_consensus_diff_LOCREF_189231.csv,pm2.5_atm_consensus_diff_perc_LOCREF_189231.csv,pm2.5_epa_LOCREF_189231.csv,pm2.5_epa_consensus_diff_LOCREF_189231.csv,pm2.5_epa_consensus_diff_perc_LOCREF_189231.csv,pm2.5_atm_a_b_diff_LOCREF_189231.csv,pm2.5_epa_a_b_diff_LOCREF_189231.csv,pm2.5_atm_LOC30_245119.csv,pm2.5_atm_consensus_diff_LOC30_245119.csv,pm2.5_atm_consensus_diff_perc_LOC30_245119.csv,pm2.5_epa_LOC30_245119.csv,pm2.5_epa_consensus_diff_LOC30_245119.csv,pm2.5_epa_consensus_diff_perc_LOC30_245119.csv,pm2.5_atm_a_b_diff_LOC30_245119.csv,pm2.5_epa_a_b_diff_LOC30_245119.csv,pm2.5_atm_LOC29_245121.csv,pm2.5_atm_consensus_diff_LOC29_245121.csv,pm2.5_atm_consensus_diff_perc_LOC29_245121.csv,pm2.5_epa_LOC29_245121.csv,pm2.5_epa_consensus_diff_LOC29_245121.csv,pm2.5_epa_consensus_diff_perc_LOC29_245121.csv,pm2.5_atm_a_b_diff_LOC29_245121.csv,pm2.5_epa_a_b_diff_LOC29_245121.csv,pm2.5_atm_LOC28_234891.csv,pm2.5_atm_consensus_diff_LOC28_234891.csv,pm2.5_atm_consensus_diff_perc_LOC28_234891.csv,pm2.5_epa_LOC28_234891.csv,pm2.5_epa_consensus_diff_LOC28_234891.csv,pm2.5_epa_consensus_diff_perc_LOC28_234891.csv,pm2.5_atm_a_b_diff_LOC28_234891.csv,pm2.5_epa_a_b_diff_LOC28_234891.csv,pm2.5_atm_LOC26_245117.csv,pm2.5_atm_consensus_diff_LOC26_245117.csv,pm2.5_atm_consensus_diff_perc_LOC26_245117.csv,pm2.5_epa_LOC26_245117.csv,pm2.5_epa_consensus_diff_LOC26_245117.csv,pm2.5_epa_consensus_diff_perc_LOC26_245117.csv,pm2.5_atm_a_b_diff_LOC26_245117.csv,pm2.5_epa_a_b_diff_LOC26_245117.csv,pm2.5_atm_LOCZ27_243243.csv,pm2.5_atm_consensus_diff_LOCZ27_243243.csv,pm2.5_atm_consensus_diff_perc_LOCZ27_243243.csv,pm2.5_epa_LOCZ27_243243.csv,pm2.5_epa_consensus_diff_LOCZ27_243243.csv,pm2.5_epa_consensus_diff_perc_LOCZ27_243243.csv,pm2.5_atm_a_b_diff_LOCZ27_243243.csv,pm2.5_epa_a_b_diff_LOCZ27_243243.csv,pm2.5_atm_LOCZ31_243283.csv,pm2.5_atm_consensus_diff_LOCZ31_243283.csv,pm2.5_atm_consensus_diff_perc_LOCZ31_243283.csv,pm2.5_epa_LOCZ31_243283.csv,pm2.5_epa_consensus_diff_LOCZ31_243283.csv,pm2.5_epa_consensus_diff_perc_LOCZ31_243283.csv,pm2.5_atm_a_b_diff_LOCZ31_243283.csv,pm2.5_epa_a_b_diff_LOCZ31_243283.csv
13.4997,1.3992,1.1829,0.0876,7,0.0233,0.0002,0.0137,0.5896,9.3315,0.3322,0.5764,0.0618,0.0177,0.0001,0.011,0.6239,40.5143,5.0238,33.8286,3.2525,98.3306,59.3035,0.0,97.99,0.65,251.0,0.1,Light,0.0,2025-01-27 09:50:00+00:00,27,0.4482293417404106,0.893918596519257,0,9,0.7071067811865476,-0.7071067811865475,11.843,1.6567000000000007,0.12272124565731095,8.318092,1.013408,0.1086007608637411,0.02153170649328724,0.016063780011089143,13.282,0.21770000000000067,0.016126284287799036,8.916968,0.41453199999999946,0.04442286877779558,0.01084174070170156,0.00846206916969973,14.105,-0.6052999999999997,-0.044838033437780075,9.227540000000001,0.10395999999999894,0.011140759792101907,0.05140021269053525,0.041170236054246225,15.058,-1.5582999999999991,-0.11543219478951378,9.933792,-0.6022920000000003,-0.06454396399292721,0.012352238013016333,0.009811359045971522,14.764,-1.2642999999999986,-0.09365393305036397,9.865936000000001,-0.5344360000000012,-0.05727224990623171,0.016255757247358456,0.01274688990482003,12.766,0.7337000000000007,0.0543493559116129,9.698224,-0.3667239999999996,-0.039299576702566535,0.02365658781137393,0.0163172143683215,12.68,0.819700000000001,0.060719867848915234,9.36008,-0.028579999999999828,-0.0030627444676632723,0.026971608832807612,0.01914599020521202
13.3416,0.9541,0.9768,0.0732,7,0.017,0.0001,0.0121,0.7096,9.1895,0.22,0.469,0.051,0.0131,0.0001,0.0098,0.7476,41.2,5.1238,33.1429,3.3261,99.1986,59.4812,0.0,97.95,0.68,245.7,0.11,Light,0.0,2025-01-27 10:00:00+00:00,27,0.4482293417404106,0.893918596519257,0,10,0.5000000000000003,-0.8660254037844385,12.161999999999999,1.1796000000000006,0.08841518258679623,8.399048,0.7904520000000002,0.08601686707655477,0.010195691498108837,0.0077361148549217225,13.011,0.33060000000000045,0.024779636625292353,8.723244000000001,0.46625599999999956,0.05073790739430867,0.014372454077319213,0.011232977089715702,14.133,-0.7913999999999994,-0.059318222701924765,9.190491999999999,-0.0009919999999983276,-0.00010794928995030497,0.037288615297530615,0.030047140022536344,14.449,-1.1074000000000002,-0.08300353780655995,9.528476,-0.33897599999999883,-0.036887317046629176,0.026783860474773373,0.021282312092720808,14.452,-1.1104000000000003,-0.08322839839299637,9.667968,-0.47846799999999945,-0.05206681538712655,0.0013838915029061427,0.0010839920032833558,12.508,0.8336000000000006,0.06248126161779701,9.545792,-0.35629199999999983,-0.03877164154741823,0.009114166933162767,0.0062578359134579,12.676,0.6655999999999995,0.049889068777358006,9.271784,-0.08228399999999958,-0.00895413243375587,0.020037866834963676,0.014354950460450676
13.5769,1.4984,1.2241,0.0902,7,0.0247,0.0003,0.0169,0.6832,9.3128,0.2865,0.5353,0.0575,0.0191,0.0002,0.0138,0.7204,41.2,5.1199,33.3143,3.3919,99.6906,61.0627,0.0,97.95,0.68,245.7,0.11,Light,0.0,2025-01-27 10:10:00+00:00,27,0.4482293417404106,0.893918596519257,0,10,0.5000000000000003,-0.8660254037844385,11.907,1.6699000000000002,0.12299567647990338,8.282668000000001,1.0301319999999983,0.11061463791770448,0.0073066263542453805,0.005504023582739223,13.79,-0.21309999999999896,-0.015695777386590382,9.13144,0.18135999999999974,0.019474271969762022,0.04583031182015958,0.036266788151704435,14.136,-0.559099999999999,-0.04118023996641347,9.192064000000002,0.12073599999999729,0.012964521948285939,0.051216751556310086,0.0412721234316906,15.131,-1.5541,-0.11446648351243656,9.885844,-0.5730440000000012,-0.06153294390516292,0.01473795519132905,0.011820133920786098,14.735,-1.1580999999999992,-0.08529929512628061,9.79902,-0.4862200000000012,-0.05220986169573074,0.0155412283678317,0.012245714367355146,12.2,1.376900000000001,0.10141490325479313,9.3844,-0.07160000000000011,-0.0076883429258654875,0.021639344262295104,0.014741059630876753,13.139,0.43790000000000084,0.03225331261186286,9.514396000000001,-0.2015960000000021,-0.021647195258139563,0.016667935154882435,0.01206130163175894
13.7681,1.3656,1.1686,0.0849,7,0.0225,0.0001,0.0085,0.3786,9.4032,0.2914,0.5398,0.0574,0.0172,0.0,0.0067,0.387,41.3143,5.0884,32.9429,3.2511,99.6506,62.4154,0.0,97.95,0.68,245.7,0.11,Light,0.0,2025-01-27 10:20:00+00:00,27,0.4482293417404106,0.893918596519257,0,10,0.5000000000000003,-0.8660254037844385,12.218,1.5501000000000005,0.11258634088944737,8.445632,0.9575680000000002,0.10183426918495833,0.021607464396791565,0.016379591249062107,13.963999999999999,-0.1958999999999982,-0.014228542790944152,9.205376000000001,0.1978239999999989,0.021037944529521745,0.01661415067315957,0.013206196031536438,14.178,-0.4099000000000004,-0.029771718683042712,9.214072,0.18912800000000018,0.020113152969201995,0.01057977147693606,0.008530430411223158,15.085,-1.3169000000000004,-0.09564863706684294,9.861740000000001,-0.45854000000000106,-0.04876425046792592,0.026582698044415026,0.021306990449961205,15.235,-1.466899999999999,-0.10654338652392116,10.04378,-0.6405799999999999,-0.06812361749191764,0.03446012471283226,0.027390086202605007,12.908999999999999,0.8591000000000015,0.06239786172384,9.755916,-0.35271599999999914,-0.03751020929045422,0.016809977535053037,0.011655286904889293,12.788,0.9801000000000002,0.07118629295254975,9.295992000000002,0.1072079999999982,0.011401225114854325,0.030497341257428884,0.02198366780005838
13.7547,0.9542,0.9768,0.071,7,0.0157,0.0001,0.0075,0.4763,9.342,0.277,0.5263,0.0563,0.012,0.0,0.0054,0.4482,41.9429,4.9392,32.7714,3.2973,97.9866,59.9444,0.0,97.95,0.68,245.7,0.11,Light,0.0,2025-01-27 10:30:00+00:00,27,0.4482293417404106,0.893918596519257,0,10,0.5000000000000003,-0.8660254037844385,12.274999999999999,1.4797000000000011,0.10757777341563256,8.3893,0.9527000000000001,0.10198030400342539,0.0077393075356415285,0.005933748942104843,13.527000000000001,0.22769999999999868,0.016554341425112775,8.959148,0.38285199999999975,0.040981802611860386,0.018111924299549057,0.014329487580738697,14.193999999999999,-0.43929999999999936,-0.031938173860571246,9.187976,0.15402399999999972,0.01648726182830226,0.019585740453712808,0.015854634361256423,15.045,-1.2903000000000002,-0.09380793474230628,9.75458,-0.41258000000000017,-0.04416399058017557,0.016151545363908296,0.013053560481332962,14.77,-1.0152999999999999,-0.07381476876994772,9.78288,-0.44087999999999994,-0.04719332048811817,0.005551794177386584,0.0043921626351340415,13.067,0.6876999999999995,0.049997455415239846,9.752508,-0.4105080000000001,-0.04394219653179191,0.027932960893854764,0.01961136560974877,13.405000000000001,0.34969999999999857,0.025424036874668193,9.56758,-0.225579999999999,-0.024146863626632306,0.01514360313315929,0.011117962954059476
13.8751,1.133,1.0644,0.0767,7,0.0213,0.0003,0.0173,0.8101,9.3977,0.3663,0.6053,0.0644,0.0167,0.0002,0.0138,0.826,42.0286,5.076,32.7143,3.3103,101.0837,64.1155,0.0,97.95,0.68,245.7,0.11,Light,0.0,2025-01-27 10:40:00+00:00,27,0.4482293417404106,0.893918596519257,0,10,0.5000000000000003,-0.8660254037844385,12.047,1.8280999999999992,0.13175400537653778,8.269828,1.127872,0.12001574853421582,0.02315929276998422,0.01767823949905606,13.861,0.014099999999999113,0.0010162088921881005,9.099684,0.2980160000000005,0.03171158900582063,0.03802034485246376,0.030346987873425064,14.11,-0.23489999999999966,-0.01692960771453897,9.109480000000001,0.28821999999999903,0.030669206295157223,0.009355067328136114,0.007592969082757779,15.273,-1.3979,-0.1007488234319032,9.874052,-0.47635200000000033,-0.05068814709982233,0.011589078766450574,0.009393104269655483,14.902000000000001,-1.0269000000000013,-0.0740102774034062,9.852048,-0.45434799999999953,-0.048346723134383894,0.05059723527043353,0.04010293088300013,13.296,0.5791000000000004,0.04173663613235223,9.872504000000001,-0.47480400000000067,-0.0505234259446461,0.014741275571600529,0.01040303452903144,13.637,0.2380999999999993,0.01716023668297881,9.706388,-0.3086880000000001,-0.03284718601359908,0.0019799076043118084,0.0014575967908968409
14.2213,1.1667,1.0801,0.076,7,0.0253,0.0002,0.0131,0.5156,9.5766,0.3547,0.5956,0.0622,0.0196,0.0001,0.0103,0.5272,42.0571,5.0986,32.7143,3.3083,102.3197,64.8358,0.0,97.95,0.68,245.7,0.11,Light,0.0,2025-01-27 10:50:00+00:00,27,0.4482293417404106,0.893918596519257,0,10,0.5000000000000003,-0.8660254037844385,12.852,1.369299999999999,0.0962851497401784,8.691648,0.8849519999999984,0.09240774387569685,0.019763460939931494,0.015313091372315134,13.965,0.25629999999999953,0.01802226238107624,9.136940000000001,0.43965999999999816,0.045909821857444,0.01969208736126032,0.015771144387508276,14.337,-0.11570000000000036,-0.008135683798246317,9.228428000000001,0.34817199999999815,0.03635653572249005,0.045406988909813754,0.036964475423116455,16.144,-1.922699999999999,-0.13519861053490181,10.330456000000002,-0.7538560000000025,-0.07871854311551099,0.0033448959365708795,0.0027390852833602017,14.968,-0.7467000000000006,-0.052505748419624125,9.886632,-0.3100320000000014,-0.032373911409059736,0.026456440406199946,0.02098834061994015,13.886,0.33530000000000015,0.023577310091201238,10.181664000000001,-0.6050640000000023,-0.06318150491823844,0.03211868068558265,0.022953419008916454,13.396999999999998,0.8243000000000009,0.057962352246278534,9.580628,-0.004028000000001697,-0.00042060856671487766,0.030529222960364248,0.022369723571356716
14.437,1.6138,1.2703,0.088,7,0.0173,0.0003,0.0182,1.0548,9.6724,0.34,0.5831,0.0603,0.0137,0.0002,0.0149,1.0862,42.2571,5.2949,32.3214,3.4549,102.3027,65.2685,0.0,97.9,0.7,240.9,0.11,Light,0.0,2025-01-27 11:00:00+00:00,27,0.4482293417404106,0.893918596519257,0,11,0.258819045102521,-0.9659258262890682,12.854,1.5830000000000002,0.10964881900671887,8.675456,0.9969439999999992,0.10307100616186253,0.029096001244748693,0.02258970594744529,14.919,-0.4820000000000011,-0.03338643762554555,9.585116,0.08728400000000036,0.009024027128737476,0.011059722501508147,0.009020235122871728,14.449,-0.012000000000000455,-0.0008311976172335288,9.269876,0.40252399999999966,0.04161573135933167,0.0008997162433386325,0.0007348534111998953,15.962,-1.5250000000000004,-0.10563136385675698,10.235088000000001,-0.5626880000000014,-0.05817459989247771,0.05293822829219389,0.043260986129283883,16.027,-1.5900000000000016,-0.1101336842834385,10.389828000000001,-0.7174280000000017,-0.07417269757247444,0.010669495226804783,0.008624204366039596,13.286,1.1509999999999998,0.07972570478631294,9.884504,-0.21210400000000007,-0.021928787064223985,0.013999698931205777,0.00986028231664427,13.562,0.875,0.06060815958994251,9.667088,0.005311999999999983,0.0005491915139985923,0.002359533992036575,0.0017345450874140182
14.6503,1.1488,1.0718,0.0732,7,0.0323,0.0002,0.0147,0.4559,9.7275,0.263,0.5128,0.0527,0.0254,0.0001,0.0118,0.4659,42.9143,5.3627,32.2286,3.2872,102.2951,66.0585,0.0,97.9,0.7,240.9,0.11,Light,0.0,2025-01-27 11:10:00+00:00,27,0.4482293417404106,0.893918596519257,0,11,0.258819045102521,-0.9659258262890682,12.963000000000001,1.6872999999999987,0.1151717029685398,8.680852000000002,1.0466479999999976,0.10759681315857082,0.014888528889917495,0.011650008547548172,15.229,-0.5786999999999995,-0.03950089759254074,9.695836,0.03166399999999925,0.0032551015163196353,0.05561757173813123,0.04577511418303691,15.065999999999999,-0.4156999999999993,-0.028374845566302348,9.524224,0.2032759999999989,0.02089704446157789,0.013540422142572664,0.011223591549295761,16.017,-1.3666999999999998,-0.09328819205067472,10.194948,-0.467448000000001,-0.04805427910562848,0.028906786539302,0.023797276847316952,15.314,-0.6637000000000004,-0.045302826563278595,9.981736000000001,-0.25423600000000235,-0.026135800565407593,0.03774324147838575,0.03034261775707149,13.572,1.0783000000000005,0.07360258834290086,10.017128000000001,-0.2896280000000022,-0.02977414546389126,0.03890362511052163,0.02761989264787268,14.391,0.25929999999999964,0.01769929626014482,9.998044,-0.270544000000001,-0.02781228475970198,0.036481134042109675,0.027515382008720918
15.1429,1.3401,1.1576,0.0764,7,0.0278,0.0001,0.0105,0.3771,9.9733,0.3103,0.557,0.0559,0.022,0.0001,0.0079,0.3609,43.0571,5.2722,31.9143,3.2143,102.4389,65.8738,0.0,97.9,0.7,240.9,0.11,Light,0.0,2025-01-27 11:20:00+00:00,27,0.4482293417404106,0.893918596519257,0,11,0.258819045102521,-0.9659258262890682,13.395,1.7478999999999996,0.11542703181028731,8.889980000000001,1.0833199999999987,0.10862202079552392,0.023068309070548725,0.01821331431566782,15.126000000000001,0.016899999999997917,0.0011160345772604928,9.641864000000002,0.3314359999999983,0.03323233032195946,0.01996562210762928,0.016412594079319047,16.034,-0.8910999999999998,-0.058846059869641865,10.014216000000001,-0.04091600000000106,-0.004102553818696024,0.020082325059249156,0.016848847678140908,16.594,-1.451100000000002,-0.0958270872818286,10.480056000000001,-0.5067560000000011,-0.05081126608043487,0.04146076895263346,0.03439981618418832,16.094,-0.951100000000002,-0.062808312806662,10.390456,-0.4171560000000003,-0.04182727883448811,0.02758792096433453,0.022391317570662962,14.301,0.841899999999999,0.05559701246128542,10.347404000000001,-0.3741040000000009,-0.03751055317698263,0.04356338717572193,0.03154916924090329,14.456,0.6868999999999996,0.045361192373983825,10.049344,-0.07604399999999956,-0.007624758104138004,0.018815716657443294,0.014182816311194087
15.223,1.5346,1.2388,0.0814,7,0.0217,0.0002,0.0156,0.7184,9.9611,0.3172,0.5632,0.0565,0.0174,0.0002,0.0124,0.7146,43.6857,5.4673,31.7143,3.3464,102.5537,65.4342,0.0,97.9,0.7,240.9,0.11,Light,0.0,2025-01-27 11:30:00+00:00,27,0.4482293417404106,0.893918596519257,0,11,0.258819045102521,-0.9659258262890682,13.399999999999999,1.8230000000000022,0.11975300532089615,8.85812,1.1029800000000005,0.1107287347782876,0.048955223880597,0.03880552532591566,16.052,-0.8289999999999988,-0.05445707153649076,10.040888,-0.07978800000000064,-0.008009958739496706,0.017443309244953915,0.014612253418223585,15.633,-0.40999999999999837,-0.026932930434211282,9.735132,0.22596799999999995,0.02268504482436678,0.03268726412077012,0.02750491724200552,16.349,-1.1259999999999994,-0.0739670235827366,10.299956,-0.3388559999999998,-0.0340179297467147,0.008869043978224942,0.007376730541373137,16.605,-1.3819999999999997,-0.0907836825855613,10.58926,-0.6281599999999994,-0.06306130849002614,0.016922613670581076,0.013905032079673151,14.248000000000001,0.9749999999999996,0.06404782237403926,10.302392000000001,-0.34129200000000104,-0.03426248105128962,0.024705221785513713,0.01790341505157246,14.274000000000001,0.9489999999999998,0.06233988044406489,9.902256000000001,0.058843999999998786,0.005907379707060343,0.0022418383074120176,0.0016933514948512633
15.1364,1.8189,1.3487,0.0891,7,0.0342,0.0002,0.0141,0.4107,9.9306,0.3692,0.6077,0.0612,0.0272,0.0001,0.0111,0.4091,43.5143,5.4331,31.7714,3.3614,104.4834,67.8428,0.0,97.9,0.7,240.9,0.11,Light,0.0,2025-01-27 11:40:00+00:00,27,0.4482293417404106,0.893918596519257,0,11,0.258819045102521,-0.9659258262890682,13.149000000000001,1.9873999999999992,0.13129938426574345,8.761076,1.169524000000001,0.11776972186977634,0.017415773062590317,0.013696491161587864,15.876999999999999,-0.7405999999999988,-0.04892841098279636,10.018148,-0.08754799999999996,-0.008815982921475033,0.03848334068148893,0.03195840189224587,15.513000000000002,-0.3766000000000016,-0.024880420707698105,9.655012000000001,0.27558799999999906,0.02775139467907267,0.036678914458840965,0.03088095592216773,16.429000000000002,-1.292600000000002,-0.08539679183953926,10.341876000000001,-0.41127600000000086,-0.04141502024046894,0.013573558950636114,0.011298917140371798,16.736,-1.5996000000000006,-0.10567902539573482,10.640664000000001,-0.7100640000000009,-0.07150262823998559,0.05114722753346074,0.04215376032924253,14.135000000000002,1.0013999999999985,0.06615839961946028,10.225940000000001,-0.29534000000000127,-0.029740398364650804,0.04704633887513265,0.03407608493693491,14.116,1.0204000000000004,0.06741365185909466,9.871184,0.05941600000000058,0.005983122872736852,0.03513743270048175,0.02632956694961817
15.1961,1.1424,1.0688,0.0703,7,0.0134,0.0001,0.0101,0.7527,9.9372,0.2979,0.5458,0.0549,0.0108,0.0001,0.0084,0.7783,43.8,5.5269,31.3714,3.3634,103.9377,67.215,0.0,97.9,0.7,240.9,0.11,Light,0.0,2025-01-27 11:50:00+00:00,27,0.4482293417404106,0.893918596519257,0,11,0.258819045102521,-0.9659258262890682,13.571,1.6250999999999998,0.10694191272760772,8.947724000000001,0.9894759999999998,0.09957291792456625,0.012453024832363163,0.009897041974026077,15.092,0.10409999999999897,0.0068504418896953145,9.520608,0.4165920000000014,0.04192247313126448,0.0017227670288894647,0.0014310010453113071,15.955000000000002,-0.7589000000000024,-0.04994044524581981,9.869380000000001,0.06781999999999933,0.00682486012156335,0.030774052021309964,0.02606891213024529,16.482999999999997,-1.2868999999999975,-0.08468620238087388,10.387412000000001,-0.4502120000000005,-0.04530571992110458,0.013650427713401667,0.01135027666179022,16.227,-1.0309000000000008,-0.06783977467902955,10.356708,-0.41950799999999866,-0.04221591595217955,0.006100942872989474,0.005008927547247643,14.515,0.6810999999999989,0.04482071057705589,10.425059999999998,-0.48785999999999774,-0.049094312281125235,0.006958318980365138,0.005076613467932077,14.530000000000001,0.6660999999999984,0.043833615203900896,10.053640000000001,-0.11644000000000077,-0.011717586442861245,0.022161046111493464,0.016782777183189435
15.252,1.6435,1.282,0.0841,7,0.0094,0.0001,0.011,1.1756,9.9271,0.3685,0.607,0.0611,0.0075,0.0001,0.0087,1.1686,44.2571,5.2937,31.1429,2.9022,102.2049,65.2915,0.0,97.86,0.66,232.4,0.0,Light,0.0,2025-01-27 12:00:00+00:00,27,0.4482293417404106,0.893918596519257,0,12,1.2246467991473532e-16,-1.0,13.314,1.9380000000000006,0.12706530291109366,8.761336,1.1657639999999994,0.11743248279960909,0.03214661258825303,0.025597922508621977,15.222999999999999,0.02900000000000169,0.0019013899816418627,9.640972000000001,0.28612799999999794,0.028822919080093677,0.003087433488799823,0.002554514212882256,16.518,-1.266,-0.08300550747442959,10.112672000000002,-0.1855720000000023,-0.018693475435928145,0.005448601525608419,0.004663455909575616,16.506,-1.2539999999999996,-0.08221872541306055,10.330504000000001,-0.40340400000000187,-0.0406366411137192,0.010783957348842894,0.009028794722890556,16.41,-1.1579999999999995,-0.07592446892210854,10.4526,-0.525500000000001,-0.052935902730908424,0.00036563071297990415,0.0003007864072096716,14.646,0.6059999999999999,0.03973249409913453,10.441984,-0.5148840000000003,-0.051866506834825916,0.012563157176020768,0.009233494324450182,14.147,1.1050000000000004,0.07244951481772885,9.749508,0.17759199999999886,0.017889615295504112,0.0013430409274051125,0.0010211797354287766
14.6873,1.1711,1.0822,0.0737,7,0.023,0.0002,0.0155,0.6718,9.5992,0.2364,0.4862,0.0506,0.0188,0.0002,0.0131,0.6987,44.6286,5.3259,30.8286,3.0777,100.8043,63.0858,0.0,97.86,0.66,232.4,0.0,Light,0.0,2025-01-27 12:10:00+00:00,27,0.4482293417404106,0.893918596519257,0,12,1.2246467991473532e-16,-1.0,13.08,1.6073000000000004,0.10943468166375034,8.63872,0.9604800000000004,0.10005833819484962,0.011467889908256907,0.009098570158542084,14.777,-0.08969999999999878,-0.006107317206021446,9.338308,0.2608920000000001,0.0271785148762397,0.011707383095350887,0.00970754016680542,15.635000000000002,-0.9477000000000011,-0.06452513395927101,9.6155,-0.01630000000000109,-0.0016980581715144065,0.043684042212983734,0.037220321356143685,15.979000000000001,-1.2917000000000005,-0.08794672948738029,10.054356000000002,-0.45515600000000234,-0.04741603466955604,0.03485825145503475,0.029029009913713016,15.491999999999999,-0.8046999999999986,-0.0547888311670626,9.902608,-0.303408000000001,-0.03160763396949756,0.03459850245287888,0.028362629319468185,13.757,0.9303000000000008,0.06334043697616314,9.941668,-0.3424680000000002,-0.035676723060255044,0.02333357563422256,0.01691909245007974,14.091,0.5963000000000012,0.0405997017831733,9.702924,-0.1037239999999997,-0.01080548379031583,0.0013483783975587345,0.001026082446899497
14.7026,1.5898,1.2609,0.0858,7,0.017,0.0001,0.0115,0.6735,9.5727,0.398,0.6308,0.0659,0.0138,0.0001,0.0095,0.6906,45.0286,5.5599,30.4857,3.1387,100.5826,62.21,0.0,97.86,0.66,232.4,0.0,Light,0.0,2025-01-27 12:20:00+00:00,27,0.4482293417404106,0.893918596519257,0,12,1.2246467991473532e-16,-1.0,12.989,1.7135999999999996,0.1165508141417164,8.573796,0.9989039999999996,0.10434924316023689,0.00669797520979295,0.005317131408305074,14.622,0.08060000000000045,0.005482023587664797,9.188128,0.3845719999999986,0.04017382765572917,0.01039529476131851,0.008668577538319079,14.943999999999999,-0.24139999999999873,-0.016418864690598854,9.218936,0.35376399999999997,0.03695550889508707,0.031049250535331877,0.026373542456526417,16.081,-1.3783999999999992,-0.09375212547440583,10.021604,-0.44890400000000064,-0.046894188682398974,0.011753000435296316,0.009882250386265503,16.517,-1.8143999999999991,-0.12340674438534675,10.422468,-0.849768000000001,-0.0887699395154973,0.03142217109644615,0.026093243941838075,13.892,0.8106000000000009,0.05513310570919435,10.012408,-0.4397080000000013,-0.0459335401715296,0.02346674344946729,0.017061230425288267,13.873000000000001,0.8295999999999992,0.056425394147973776,9.571452,0.0012479999999985836,0.0001303707417968372,0.004252865277877904,0.0032300219444238447
14.318,1.0074,1.0037,0.0701,7,0.0278,0.0002,0.0131,0.4698,9.3515,0.266,0.5157,0.0551,0.0223,0.0001,0.0102,0.4564,45.2571,5.5157,30.4,3.1454,99.814,61.6245,0.0,97.86,0.66,232.4,0.0,Light,0.0,2025-01-27 12:30:00+00:00,27,0.4482293417404106,0.893918596519257,0,12,1.2246467991473532e-16,-1.0,12.556000000000001,1.7619999999999987,0.12306188015085896,8.312424,1.0390759999999997,0.11111329733197879,0.014495062121694767,0.01147294700077866,14.947,-0.6289999999999996,-0.043930716580527975,9.358428,-0.006928000000000267,-0.0007408437149120748,0.02013782029838759,0.016853685255686007,14.785,-0.4670000000000005,-0.032616287190948494,9.13562,0.2158800000000003,0.023085066566860962,0.04213730131890425,0.03573397317313984,15.580000000000002,-1.2620000000000022,-0.08814080178795937,9.707360000000001,-0.3558600000000016,-0.038053788162327074,0.03299101412066753,0.027745545647838248,14.718,-0.40000000000000036,-0.027936862690319902,9.497032,-0.1455320000000011,-0.015562423140672738,0.02065498029623592,0.016773240313394788,13.623000000000001,0.6949999999999985,0.04854029892443068,9.871452000000001,-0.5199520000000017,-0.05560091963856085,0.047493210012478845,0.03434428896579752,14.017,0.30100000000000016,0.021022489174465718,9.577948000000001,-0.22644800000000131,-0.02421515264930774,0.016908040236855253,0.012966034060740378
14.1723,1.1768,1.0848,0.0765,7,0.026,0.0003,0.0166,0.6394,9.2554,0.4399,0.6633,0.0717,0.0206,0.0002,0.0126,0.6131,45.4857,5.6236,30.1714,3.1967,98.9694,60.5034,0.0,97.86,0.66,232.4,0.0,Light,0.0,2025-01-27 12:40:00+00:00,27,0.4482293417404106,0.893918596519257,0,12,1.2246467991473532e-16,-1.0,12.05,2.122299999999999,0.14974986417165875,8.03004,1.2253600000000002,0.132394061844977,0.023734439834024935,0.01866292073264896,13.951,0.22129999999999939,0.015614967224797625,8.784804000000001,0.4705959999999987,0.05084556042958691,0.02042864310802094,0.016999810126668683,15.061,-0.8887,-0.06270682951955575,9.263004,-0.00760400000000061,-0.0008215744322234166,0.041232321890976725,0.035129424536575894,15.053,-0.8807000000000009,-0.062142348101578496,9.413972000000001,-0.15857200000000127,-0.017132916999805656,0.0043180761310038125,0.0036180264823392505,15.108,-0.9357000000000006,-0.06602315785017257,9.666912,-0.4115120000000001,-0.04446182768978111,0.012973259200423599,0.010624282087185662,13.967,0.20529999999999937,0.01448600438884298,10.034468,-0.7790680000000005,-0.08417442790154943,0.05348321042457219,0.03900834603289376,14.016,0.15629999999999988,0.011028555703731919,9.594664,-0.339264,-0.03665579013332757,0.026113013698630113,0.01998861033591173
