pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,pm2.5_atm_LOCREF_189231.csv.csv,pm2.5_atm_consensus_diff_LOCREF_189231.csv.csv,pm2.5_atm_consensus_diff_perc_LOCREF_189231.csv.csv,pm2.5_epa_LOCREF_189231.csv.csv,pm2.5_epa_consensus_diff_LOCREF_189231.csv.csv,pm2.5_epa_consensus_diff_perc_LOCREF_189231.csv.csv,pm2.5_atm_a_b_diff_LOCREF_189231.csv.csv,pm2.5_epa_a_b_diff_LOCREF_189231.csv.csv,pm2.5_atm_LOC13_215475.csv,pm2.5_atm_consensus_diff_LOC13_215475.csv,pm2.5_atm_consensus_diff_perc_LOC13_215475.csv,pm2.5_epa_LOC13_215475.csv,pm2.5_epa_consensus_diff_LOC13_215475.csv,pm2.5_epa_consensus_diff_perc_LOC13_215475.csv,pm2.5_atm_a_b_diff_LOC13_215475.csv,pm2.5_epa_a_b_diff_LOC13_215475.csv,pm2.5_atm_LOC15_215479.csv.csv,pm2.5_atm_consensus_diff_LOC15_215479.csv.csv,pm2.5_atm_consensus_diff_perc_LOC15_215479.csv.csv,pm2.5_epa_LOC15_215479.csv.csv,pm2.5_epa_consensus_diff_LOC15_215479.csv.csv,pm2.5_epa_consensus_diff_perc_LOC15_215479.csv.csv,pm2.5_atm_a_b_diff_LOC15_215479.csv.csv,pm2.5_epa_a_b_diff_LOC15_215479.csv.csv,pm2.5_atm_LOC11_215381.csv.csv,pm2.5_atm_consensus_diff_LOC11_215381.csv.csv,pm2.5_atm_consensus_diff_perc_LOC11_215381.csv.csv,pm2.5_epa_LOC11_215381.csv.csv,pm2.5_epa_consensus_diff_LOC11_215381.csv.csv,pm2.5_epa_consensus_diff_perc_LOC11_215381.csv.csv,pm2.5_atm_a_b_diff_LOC11_215381.csv.csv,pm2.5_epa_a_b_diff_LOC11_215381.csv.csv,pm2.5_atm_LOC12_215481.csv.csv,pm2.5_atm_consensus_diff_LOC12_215481.csv.csv,pm2.5_atm_consensus_diff_perc_LOC12_215481.csv.csv,pm2.5_epa_LOC12_215481.csv.csv,pm2.5_epa_consensus_diff_LOC12_215481.csv.csv,pm2.5_epa_consensus_diff_perc_LOC12_215481.csv.csv,pm2.5_atm_a_b_diff_LOC12_215481.csv.csv,pm2.5_epa_a_b_diff_LOC12_215481.csv.csv,pm2.5_atm_LOC14_215477.csv.csv,pm2.5_atm_consensus_diff_LOC14_215477.csv.csv,pm2.5_atm_consensus_diff_perc_LOC14_215477.csv.csv,pm2.5_epa_LOC14_215477.csv.csv,pm2.5_epa_consensus_diff_LOC14_215477.csv.csv,pm2.5_epa_consensus_diff_perc_LOC14_215477.csv.csv,pm2.5_atm_a_b_diff_LOC14_215477.csv.csv,pm2.5_epa_a_b_diff_LOC14_215477.csv.csv
10.9119,0.2466,0.4966,0.0455,6,0.0371,0.0012,0.035,0.9445,5.5772,0.0762,0.2761,0.0495,0.0381,0.0013,0.036,0.9453,68.3367,1.4204,78.9497,1.0883,104.0265,36.9688,0.61,97.18,0.1,258.7,7.23,Light,1.0,2024-08-06 22:40:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,22,-0.5000000000000004,0.8660254037844384,10.520125000000002,0.3917749999999973,0.03590346319156126,5.518608499999999,0.05859150000000124,0.010505540414545154,0.020410879148299057,0.0203884548070405,11.273200000000001,-0.36130000000000173,-0.03311064067669258,5.8852048,-0.30800479999999997,-0.05522570465466541,0.00766419472731783,0.0076927824160001705,11.1182,-0.2063000000000006,-0.0189059650473337,5.7384727999999985,-0.1612727999999981,-0.028916445528221705,0.08280117285172056,0.0840632023210078,11.47485,-0.5629500000000007,-0.05159046545514537,5.7434754,-0.16627539999999996,-0.029813418919888108,0.018653838612269467,0.019528628955214157,10.144625,0.7672749999999997,0.07031543544204032,5.111518500000001,0.46568149999999964,0.08349736426880865,0.0811061687018167,0.08434730957803122,10.940541666666666,-0.02864166666666712,-0.0026248102224788647,5.466083833333334,0.11111616666666624,0.019923288866575743,0.01199285532023492,0.012578139809601218
10.0407,0.3144,0.5607,0.0558,6,0.0331,0.0007,0.027,0.8172,4.2039,0.0552,0.235,0.0559,0.0419,0.0012,0.0352,0.8416,78.9728,2.965,75.2283,1.0694,100.1618,34.504,0.61,97.18,0.1,258.7,7.23,Light,1.0,2024-08-06 22:50:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,22,-0.5000000000000004,0.8660254037844384,9.513475,0.5272249999999996,0.05250878922784265,4.412721900000001,-0.20882190000000111,-0.04967337472347133,0.02427346474342972,0.027421782460390325,10.2728,-0.23210000000000086,-0.023115918212873694,4.295563200000001,-0.09166320000000105,-0.021804324555769892,0.018573319834903766,0.023274992205911418,10.162,-0.12130000000000152,-0.012080831017757879,4.134063999999999,0.06983600000000134,0.016612193439425615,0.06577445384766771,0.08472089449994002,10.8211,-0.7804000000000002,-0.07772366468473316,4.346684399999999,-0.14278439999999915,-0.033964747020623506,0.01324264631137315,0.01727505222141279,9.2725,0.7681999999999984,0.07650860995747294,3.763073333333333,0.44082666666666714,0.10486135889689743,0.06866181360654273,0.08865448631526378,10.202333333333334,-0.1616333333333344,-0.016097815225366203,4.271137666666667,-0.0672376666666672,-0.015994116574292252,0.00788218381416013,0.009865833560504045
8.4608,0.261,0.5109,0.0604,6,0.0442,0.0006,0.0236,0.5339,2.6633,0.048,0.2191,0.0823,0.0761,0.0019,0.0431,0.5671,87.2414,2.8237,71.315,1.1684,98.555,34.1825,0.22,97.19,0.18,289.4,14.83,Light,1.0,2024-08-06 23:00:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,23,-0.25881904510252157,0.9659258262890681,7.95765,0.5031500000000007,0.05946837178517405,2.863476599999999,-0.20017659999999893,-0.07516111590883451,0.008545236344900882,0.012443614870119812,8.6768,-0.2159999999999993,-0.02552950075642957,2.7627632000000015,-0.09946320000000153,-0.03734584913453292,0.04351834777798258,0.07161757475269666,8.674800000000001,-0.2140000000000004,-0.02529311649016646,2.5720752,0.0912248,0.0342525438365937,0.06630700419606211,0.11718351003112187,9.21505,-0.754249999999999,-0.08914641641452332,2.8655102000000006,-0.20221020000000056,-0.07592467990838454,0.051573241599340194,0.0869063387036626,7.838541666666666,0.6222583333333347,0.0735460397755927,2.2897541666666674,0.3735458333333326,0.14025676166159748,0.0695335548172758,0.12473034769016325,8.402125,0.05867500000000092,0.006934923411497839,2.6260168333333342,0.03728316666666576,0.013998861062090548,0.0259507763413025,0.043508416200175336
8.6954,0.3651,0.6043,0.0695,6,0.0323,0.0007,0.0258,0.7981,2.5907,0.0432,0.2079,0.0803,0.059,0.0025,0.0499,0.8466,89.5092,3.0102,70.9344,1.2195,108.8462,36.8604,0.22,97.19,0.18,289.4,14.83,Light,1.0,2024-08-06 23:10:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,23,-0.25881904510252157,0.9659258262890681,7.784825,0.9105749999999997,0.10471916185569378,2.577242300000001,0.013457699999999129,0.005194619214883672,0.015970172739913958,0.025277522412231204,9.102,-0.40660000000000096,-0.04676035605032557,2.7304160000000013,-0.13971600000000128,-0.05392982591577616,0.02698308064161728,0.0471336235943534,9.1206,-0.42520000000000024,-0.048899418083124445,2.5712104000000005,0.01948959999999955,0.00752290886632939,0.07392057540074118,0.13739863528865617,9.3399,-0.6445000000000007,-0.07411964946983472,2.7852536000000003,-0.19455360000000033,-0.07509692361137929,0.006498998918618041,0.011419714168936166,8.219000000000001,0.47639999999999816,0.05478758884007615,2.202499333333333,0.3882006666666671,0.14984392892525847,0.05265239080180064,0.10295621731554053,8.605875000000001,0.0895249999999983,0.010295673574533466,2.677470166666666,-0.08677016666666582,-0.03349294270531741,0.017696244329212987,0.029804564893688892
6.1497,0.283,0.532,0.0865,6,0.0334,0.0005,0.022,0.6585,1.2389,0.0716,0.2676,0.216,0.086,0.0034,0.0585,0.6799,89.7156,2.6771,71.5475,1.1931,117.3106,39.5378,0.22,97.19,0.18,289.4,14.83,Light,1.0,2024-08-06 23:20:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,23,-0.25881904510252157,0.9659258262890681,5.845925,0.3037749999999999,0.04939671853911571,1.3858417000000003,-0.1469417000000004,-0.1186065864880139,0.014766696459499639,0.032640308052500226,6.267758333333333,-0.11805833333333293,-0.019197413423960995,1.3242900333333343,-0.08539003333333439,-0.06892407242984454,0.06020360814804868,0.149307952454826,6.438000000000001,-0.28830000000000044,-0.04688033562612817,1.124152000000001,0.11474799999999896,0.09262087335539508,0.051879465672569125,0.15568713127762054,6.94595,-0.7962499999999997,-0.1294778607086524,1.4592778000000002,-0.2203778000000003,-0.17788183065622754,0.024769829900877432,0.06178001200319787,5.393925,0.7557749999999999,0.12289623884091905,0.7457213666666682,0.4931786333333317,0.39807783786692363,0.004713636174029081,0.017865520012590633,6.0064166666666665,0.14328333333333365,0.023299239529299583,1.3943706666666662,-0.1554706666666663,-0.12549089245836334,0.04383645268254777,0.09894729091642758
8.1663,0.9574,0.9785,0.1198,6,0.0356,0.0019,0.0436,1.2266,2.3552,0.1131,0.3363,0.1428,0.0654,0.0068,0.0827,1.2655,89.0253,2.8736,72.0211,1.3386,117.464,40.3291,0.22,97.19,0.18,289.4,14.83,Light,1.0,2024-08-06 23:30:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,23,-0.25881904510252157,0.9659258262890681,6.683800000000001,1.482499999999999,0.1815387629648677,1.8878142000000002,0.46738579999999974,0.19844845448369555,0.015245818247104956,0.028284351288384198,7.833708333333334,0.33259166666666573,0.040727338778475654,2.134934833333334,0.22026516666666618,0.09352291383605052,0.11401049949736458,0.2192092670432019,8.839400000000001,-0.6731000000000016,-0.08242410883753984,2.4479976000000008,-0.09279760000000081,-0.03940115489130469,0.0011991764146887982,0.002268956472833262,9.50965,-1.343350000000001,-0.1644992224140677,2.8862706000000005,-0.5310706000000005,-0.225488536005435,0.004674199365907296,0.008069860116373,8.382325,-0.21602500000000013,-0.02645322851230057,2.332474633333334,0.022725366666665803,0.009649017776267749,0.01929754970528263,0.03633967351899317,7.748949999999999,0.4173500000000008,0.05110637620464602,2.441499133333334,-0.08629913333333405,-0.03664195538949306,0.05894346976041909,0.09802870569658466
6.6215,0.2867,0.5355,0.0809,6,0.0343,0.0008,0.0281,0.8207,1.607,0.0424,0.2058,0.1281,0.0776,0.0049,0.0703,0.9061,88.3136,3.238,72.5061,1.2639,117.6172,40.8041,0.22,97.19,0.18,289.4,14.83,Light,1.0,2024-08-06 23:40:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,23,-0.25881904510252157,0.9659258262890681,5.928875000000001,0.6926249999999996,0.10460243147323108,1.5297305000000008,0.07726949999999921,0.04808307405102627,0.029925576100019037,0.0607758686905961,6.46475,0.15674999999999972,0.023672883787661362,1.5756339999999982,0.03136600000000178,0.019518357187306646,0.05469404591567088,0.11758927940541211,7.1118,-0.4902999999999995,-0.07404666616325599,1.5117032,0.09529680000000007,0.05930105787181087,0.0070024466379819865,0.01726211864868704,7.3931,-0.7715999999999994,-0.11652948727629682,1.8116784000000006,-0.2046784000000006,-0.12736677037958966,0.02483396680688759,0.0531034647208911,6.349758333333334,0.2717416666666663,0.041039291197865486,1.329330033333333,0.2776699666666669,0.1727877826177143,0.07980224969191738,0.19974264730496688,6.4807500000000005,0.1407499999999997,0.021256512874726227,1.8841376666666678,-0.27713766666666784,-0.1724565442854187,0.0094459231827592,0.017025047532797086
6.616,0.2567,0.5066,0.0766,6,0.0378,0.0001,0.011,0.2904,1.682,0.0504,0.2246,0.1335,0.0785,0.0005,0.022,0.2796,87.4103,3.5556,73.2736,1.4678,116.8002,40.1195,0.22,97.19,0.18,289.4,14.83,Light,1.0,2024-08-06 23:50:00+00:00,219,-0.5877852522924734,-0.8090169943749472,1,23,-0.25881904510252157,0.9659258262890681,6.166175000000001,0.4498249999999988,0.06799047762998774,1.6682987000000007,0.01370129999999925,0.00814583828775223,0.05511925950852833,0.10675216614386845,6.603791666666667,0.01220833333333271,0.0018452740830309418,1.7073951666666665,-0.025395166666666524,-0.015098196591359409,0.03556668832930572,0.07208319573744436,6.9526,-0.3366000000000007,-0.050876662636033965,1.480002400000001,0.201997599999999,0.12009369797859631,0.02752926962575155,0.06776583605540071,7.440799999999999,-0.8247999999999998,-0.12466747279322851,1.8246052000000006,-0.14260520000000065,-0.08478311533888268,0.047051392323406126,0.10054361348964704,6.120058333333334,0.49594166666666606,0.07496095324465932,1.398463566666667,0.283536433333333,0.16857100673801012,0.033356163544192796,0.07649125503376851,6.412816666666666,0.2031833333333335,0.03071090286174932,2.0134699333333326,-0.33146993333333263,-0.19706892588188624,0.028419649192112637,0.04743006012605294
5.839,0.1467,0.383,0.0656,6,0.0423,0.0008,0.028,0.6628,1.3718,0.092,0.3033,0.2211,0.1015,0.0044,0.0665,0.6559,86.2856,3.7614,73.6406,1.4816,114.0899,38.8237,0.01,97.21,0.06,315.0,23.63,Medium,2.0,2024-08-07 00:00:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,0,0.0,1.0,5.581691666666666,0.25730833333333436,0.0440671918707543,1.4340064333333329,-0.06220643333333298,-0.04534657627448096,0.025214876612974318,0.05142838387545135,5.95125,-0.11224999999999952,-0.019224182222983305,1.420775,-0.04897499999999999,-0.035701268406473245,0.07540432682209627,0.16550474213017555,5.872199999999999,-0.03319999999999901,-0.005685905120739683,0.9793847999999996,0.3924152000000003,0.28605860912669506,0.02741732229828677,0.08613978897773324,6.49285,-0.6538499999999994,-0.11197979106011292,1.4606274000000012,-0.08882740000000133,-0.06475244204694659,0.05200335753944724,0.12113191906436885,5.3689583333333335,0.4700416666666669,0.0805003710681053,1.0984141666666671,0.2733858333333328,0.19928986246780347,0.06955880641030605,0.17815881532239253,5.7668,0.07220000000000049,0.012365131015584943,1.8375878666666676,-0.4657878666666677,-0.3395450259999036,0.003901643892626831,0.006416019725569322
5.321,0.2767,0.5261,0.0989,6,0.0253,0.0005,0.0227,0.897,1.1595,0.0853,0.292,0.2518,0.0695,0.0052,0.0723,1.0407,85.5994,3.9407,74.2264,1.4216,112.7144,38.6618,0.01,97.21,0.06,315.0,23.63,Medium,2.0,2024-08-07 00:10:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,0,0.0,1.0,4.9357500000000005,0.3852499999999992,0.07240180417214795,1.0955329999999996,0.06396700000000033,0.055167744717550954,0.01118371068226716,0.02640249084235749,5.4547083333333335,-0.13370833333333376,-0.025128421975819163,1.2949155,-0.13541550000000013,-0.11678783958602858,0.02296945299550081,0.05070047685222166,5.551000000000001,-0.23000000000000131,-0.04322495771471553,0.8627960000000003,0.29670399999999963,0.25588960758947793,0.027490542244640537,0.09267822289394051,6.17115,-0.8501500000000002,-0.15977259913550088,1.2920566000000009,-0.1325566000000009,-0.11432220784821122,0.0064250585385220585,0.016080255307700932,4.684875,0.6361249999999998,0.11954989663597065,0.8225628333333339,0.33693716666666607,0.2905883283024287,0.06893638215178276,0.2057352457573146,5.128516666666666,0.19248333333333356,0.03617427801791648,1.589327400000001,-0.4298274000000011,-0.37070064683053133,0.01488734559375512,0.02517253524981665
4.6991,0.0982,0.3133,0.0667,6,0.0426,0.001,0.0318,0.7452,0.9096,0.0865,0.2942,0.3234,0.1222,0.014,0.1183,0.968,84.7183,3.945,74.5547,1.2877,111.7639,38.9424,0.01,97.21,0.06,315.0,23.63,Medium,2.0,2024-08-07 00:20:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,0,0.0,1.0,4.473991666666667,0.22510833333333302,0.04790456328516802,0.9021309666666664,0.007469033333333597,0.00821133831720932,0.025806559764863193,0.06706361814650026,4.792541666666667,-0.09344166666666709,-0.019885013442290458,1.0169001666666664,-0.10730016666666642,-0.1179641234242155,0.05024299910451132,0.12407789620777254,4.954983333333333,-0.25588333333333324,-0.05445368971363309,0.5848195999999999,0.3247804000000001,0.3570584872471417,0.0028523473001926905,0.012663506261873436,5.1196,-0.42050000000000054,-0.08948522057415262,0.9280983999999997,-0.018498399999999693,-0.02033685136323625,0.03779592155637163,0.10924919168053734,4.2839,0.41519999999999957,0.08835734502351505,0.6295482666666681,0.2800517333333319,0.30788449135150825,0.09824381210267909,0.35030536181287186,4.5698,0.12929999999999975,0.02751590730139809,1.3962645333333343,-0.48666453333333437,-0.5350313690999718,0.04077494274001777,0.0699284872856948
4.7347,0.1664,0.408,0.0862,6,0.0532,0.0003,0.0167,0.3138,1.0384,0.0998,0.3159,0.3042,0.1359,0.0034,0.0582,0.4279,83.4403,3.8843,74.5667,1.2485,111.781,39.2014,0.01,97.21,0.06,315.0,23.63,Medium,2.0,2024-08-07 00:30:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,0,0.0,1.0,4.228533333333334,0.5061666666666662,0.10690575256440032,0.7939114666666653,0.24448853333333465,0.23544735490498328,0.08419783061108656,0.23499026591714067,4.827291666666667,-0.0925916666666673,-0.019555973275322047,1.1213091666666668,-0.08290916666666681,-0.0798431882383155,0.03734840964999354,0.0842522616792423,5.110541666666666,-0.3758416666666662,-0.07938024936461997,0.862437166666667,0.17596283333333296,0.16945573317924978,0.052628146070622016,0.16341383710465487,5.2328,-0.4981,-0.10520201913532008,1.0563751999999993,-0.017975199999999303,-0.017310477657934614,0.0534130866839932,0.13864202794613092,4.314716666666667,0.4199833333333327,0.08870326173428786,0.7798808666666663,0.25851913333333365,0.24895910374935828,0.03979790098229704,0.11537599802636495,4.694133333333333,0.04056666666666686,0.008567948690870986,1.6165752000000007,-0.5781752000000007,-0.5567942989214182,0.05188746236436963,0.07895019874938874
5.4467,0.4111,0.6412,0.1177,6,0.0312,0.0022,0.047,1.5048,1.5638,0.1508,0.3884,0.2484,0.0601,0.0079,0.0886,1.474,81.6739,3.7845,74.3142,1.0241,109.6245,39.1984,0.01,97.21,0.06,315.0,23.63,Medium,2.0,2024-08-07 00:40:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,0,0.0,1.0,4.752266666666666,0.6944333333333335,0.1274961597542243,1.1200677333333315,0.44373226666666854,0.2837525685296512,0.024170921946018793,0.05373794061025833,5.668791666666667,-0.22209166666666746,-0.04077545425058613,1.5794951666666655,-0.015695166666665372,-0.010036556251864287,0.12469588610153554,0.2345068904399944,5.753166666666667,-0.3064666666666671,-0.05626648551722458,1.5375076666666665,0.026292333333333584,0.016813104830114837,0.0008111474839943098,0.001590452773893933,6.44085,-0.9941500000000003,-0.18252336277011774,1.8643793999999998,-0.3005793999999997,-0.19221089653408346,0.0012498350373009604,0.00226252231707771,4.810483333333334,0.636216666666666,0.11680773067484275,1.164077933333333,0.399722066666667,0.25560945559960796,0.024748032941942697,0.05358936735564503,5.254583333333334,0.19211666666666627,0.03527212195763789,2.1171310000000014,-0.5533310000000013,-0.35383744724389393,0.011643803029101542,0.015143166231407781
6.4646,0.5466,0.7393,0.1144,6,0.0517,0.0032,0.0563,1.0882,2.2301,0.1789,0.4229,0.1896,0.0814,0.0086,0.0928,1.1399,80.1319,4.1123,74.3664,1.0773,111.1865,39.4051,0.01,97.21,0.06,315.0,23.63,Medium,2.0,2024-08-07 00:50:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,0,0.0,1.0,5.427383333333333,1.0372166666666667,0.16044560632779548,1.5537075333333323,0.6763924666666679,0.3033014065139087,0.03480805667556188,0.06371362126368448,6.582000000000001,-0.11740000000000084,-0.018160443028184394,2.116919666666668,0.11318033333333233,0.050751236865312015,0.16429909855160538,0.26768249275401557,6.795708333333334,-0.3311083333333338,-0.051218688446823285,2.218127833333333,0.011972166666667228,0.005368443866493533,0.01795863811106273,0.028830544557583708,7.623200000000001,-1.1586000000000007,-0.17922222565974705,2.6365047999999995,-0.40640479999999934,-0.18223613290883786,0.0133802077867562,0.020272293833866698,6.300816666666668,0.16378333333333206,0.025335416473305707,2.1271819333333344,0.10291806666666581,0.04614952991644581,0.038690751727950626,0.060052440585790436,6.05875,0.40585000000000004,0.06278037310893173,2.7281543333333342,-0.49805433333333404,-0.22333273545282006,0.04129289594938447,0.04805302437068863
5.2046,0.2241,0.4734,0.091,6,0.0503,0.0009,0.0301,0.5975,1.6998,0.0973,0.3119,0.1835,0.0873,0.0028,0.0529,0.6067,78.6239,4.3546,74.5125,1.0285,107.7506,37.2314,0.0,97.26,0.14,30.3,21.16,Medium,2.0,2024-08-07 01:00:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,1,0.25881904510252074,0.9659258262890683,4.869316666666666,0.3352833333333338,0.06442057666935669,1.3506412666666665,0.34915873333333347,0.20541165627328714,0.05224894663522262,0.09870447218183126,5.314041666666666,-0.10944166666666622,-0.02102787277920805,1.5724711666666655,0.12732883333333445,0.07490812644624924,0.06792538635846847,0.12028339258366905,5.798041666666668,-0.593441666666668,-0.11402253135047227,1.7542538333333324,-0.054453833333332424,-0.03203543554143571,0.07086444417296076,0.12272938836388485,5.711283333333333,-0.5066833333333332,-0.09735298261794051,1.803899800000002,-0.10409980000000196,-0.06124238145664311,0.02265982251507973,0.03759318191250584,4.719133333333334,0.4854666666666665,0.09327646056693434,1.4819858666666663,0.21781413333333366,0.12814103620033748,0.08252221453091668,0.13769569012533986,4.8155,0.3891,0.07476078853322062,2.2355866666666664,-0.5357866666666664,-0.3152057104757421,0.0057730246080365585,0.00651605246050259
3.7272,0.0932,0.3053,0.0819,6,0.0378,0.0032,0.057,1.5068,1.087,0.1279,0.3577,0.3291,0.0786,0.0121,0.1099,1.3985,76.7525,4.0333,74.9353,1.0276,109.2288,36.6086,0.0,97.26,0.14,30.3,21.16,Medium,2.0,2024-08-07 01:10:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,1,0.25881904510252074,0.9659258262890683,3.458533333333334,0.26866666666666594,0.07208270730485779,0.7148308000000005,0.3721691999999994,0.34238196872125065,0.048045414241104104,0.12180691337493182,3.8545833333333333,-0.1273833333333334,-0.034176683122272324,0.9600016666666664,0.12699833333333355,0.11683379331493426,0.0012539184952977827,0.0026381898642537835,3.90025,-0.17305000000000037,-0.04642895471131154,0.8524759999999993,0.23452400000000062,0.2157534498620061,0.023823259192786925,0.05711402236934964,4.19045,-0.4632500000000004,-0.12428901051727849,1.4307998000000004,-0.34379980000000043,-0.3162831646734135,0.004617642496629288,0.007086526011535891,3.4070166666666664,0.3201833333333335,0.08590452171424487,0.9383907333333346,0.1486092666666654,0.13671505673106293,0.14794468278699352,0.28146292436391607,3.5521500000000006,0.17504999999999926,0.04696555054732756,1.6253112666666674,-0.5383112666666674,-0.4952265562710832,0.0010838506256774436,0.0012412391653059713
3.8748,0.1311,0.3621,0.0934,6,0.0526,0.0021,0.0457,0.8688,1.3034,0.2076,0.4556,0.3495,0.0947,0.0069,0.083,0.8766,75.1394,3.8567,75.1056,0.9517,109.7286,36.6503,0.0,97.26,0.14,30.3,21.16,Medium,2.0,2024-08-07 01:20:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,1,0.25881904510252074,0.9659258262890683,3.5773333333333337,0.2974666666666663,0.07676955369739505,0.880522,0.42287799999999987,0.32444222801902706,0.06491800223630263,0.1382024147797177,4.010441666666667,-0.13564166666666688,-0.03500610784212524,1.1514327666666668,0.15196723333333306,0.11659293642268918,0.054879657893041736,0.10016045805887692,3.81425,0.060550000000000104,0.01562661298647675,0.9905869999999997,0.31281300000000023,0.23999769832745146,0.03146096873566235,0.06347751383775463,4.441000000000001,-0.5662000000000007,-0.14612367089914335,1.8680979999999996,-0.5646979999999997,-0.43324996163879065,0.004413420400810542,0.005497784377479015,3.4154833333333334,0.4593166666666666,0.11853945149857195,1.0364979333333326,0.26690206666666727,0.204773720014322,0.1348808611763099,0.23289777905329812,3.9905,-0.11569999999999991,-0.02985960565706615,1.893222,-0.5898220000000001,-0.45252570201012743,0.02514722465856402,0.027774555757327898
3.6735,0.103,0.321,0.0874,6,0.0632,0.0005,0.0226,0.3581,1.366,0.2054,0.4532,0.3318,0.0972,0.0021,0.0458,0.4713,73.1897,3.6982,75.3594,1.0607,110.7379,36.8362,0.0,97.26,0.14,30.3,21.16,Medium,2.0,2024-08-07 01:30:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,1,0.25881904510252074,0.9659258262890683,3.2133666666666665,0.4601333333333337,0.1252574747062294,0.7415234666666666,0.6244765333333335,0.4571570522205955,0.044470493044678025,0.10098075565511502,3.837866666666667,-0.164366666666667,-0.0447438863935394,1.6836548000000005,-0.31765480000000035,-0.23254377745241606,0.059329836020011115,0.07086654580261935,3.693,-0.01949999999999985,-0.005308289097590812,1.0714370000000013,0.2945629999999988,0.21563909224011624,0.09445798357252465,0.170601413491103,4.112641666666667,-0.43914166666666654,-0.11954312417766885,1.764998233333333,-0.39899823333333284,-0.29209241093216165,0.03215492070181978,0.03926045478383562,3.405033333333334,0.2684666666666664,0.07308198357606271,1.099982133333334,0.26601786666666616,0.19474221571498254,0.07607365566661123,0.12339606485729587,3.7791,-0.10559999999999992,-0.028746427113107365,1.8341683999999998,-0.4681683999999997,-0.34272942898975084,0.07245111269879073,0.07822138905020937
3.5414,0.0869,0.2948,0.0832,6,0.0567,0.0007,0.0273,0.481,1.382,0.146,0.3821,0.2765,0.0824,0.0024,0.0491,0.5964,72.2,3.3187,75.5806,1.0205,110.6251,35.0462,0.0,97.26,0.14,30.3,21.16,Medium,2.0,2024-08-07 01:40:00+00:00,220,-0.6016240632249227,-0.7987793728863648,2,1,0.25881904510252074,0.9659258262890683,3.1998333333333333,0.3415666666666666,0.09644961502983752,0.8691913333333328,0.5128086666666671,0.37106271104679245,0.0451065159643731,0.08701267921830791,3.7805666666666666,-0.23916666666666675,-0.0675344967150468,1.8312016000000004,-0.44920160000000053,-0.3250373371924751,0.04947670984067649,0.05352452728306929,3.7030833333333337,-0.16168333333333385,-0.04565520227405372,1.2182323333333342,0.16376766666666565,0.1185004823926669,0.053018880662511064,0.08444913490776393,3.9056,-0.3642000000000003,-0.10284068447506645,1.676334400000001,-0.294334400000001,-0.21297713458755502,0.03355865082616413,0.04096970946449198,3.2516833333333337,0.2897166666666662,0.08180851264095165,1.075082066666667,0.30691793333333295,0.22208244090689797,0.11060425113146526,0.17529508289940804,3.4075499999999996,0.13385000000000025,0.03779578697690186,1.6222362000000006,-0.24023620000000068,-0.17383227206946505,0.04817733170948828,0.05302762528251639
