pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,pm2.5_atm_LOCREF_189231.csv,pm2.5_atm_consensus_diff_LOCREF_189231.csv,pm2.5_atm_consensus_diff_perc_LOCREF_189231.csv,pm2.5_epa_LOCREF_189231.csv,pm2.5_epa_consensus_diff_LOCREF_189231.csv,pm2.5_epa_consensus_diff_perc_LOCREF_189231.csv,pm2.5_atm_a_b_diff_LOCREF_189231.csv,pm2.5_epa_a_b_diff_LOCREF_189231.csv,pm2.5_atm_LOC43 243949.csv,pm2.5_atm_consensus_diff_LOC43 243949.csv,pm2.5_atm_consensus_diff_perc_LOC43 243949.csv,pm2.5_epa_LOC43 243949.csv,pm2.5_epa_consensus_diff_LOC43 243949.csv,pm2.5_epa_consensus_diff_perc_LOC43 243949.csv,pm2.5_atm_a_b_diff_LOC43 243949.csv,pm2.5_epa_a_b_diff_LOC43 243949.csv,pm2.5_atm_LOCZ42 243271.csv,pm2.5_atm_consensus_diff_LOCZ42 243271.csv,pm2.5_atm_consensus_diff_perc_LOCZ42 243271.csv,pm2.5_epa_LOCZ42 243271.csv,pm2.5_epa_consensus_diff_LOCZ42 243271.csv,pm2.5_epa_consensus_diff_perc_LOCZ42 243271.csv,pm2.5_atm_a_b_diff_LOCZ42 243271.csv,pm2.5_epa_a_b_diff_LOCZ42 243271.csv,pm2.5_atm_LOC40 243951.csv,pm2.5_atm_consensus_diff_LOC40 243951.csv,pm2.5_atm_consensus_diff_perc_LOC40 243951.csv,pm2.5_epa_LOC40 243951.csv,pm2.5_epa_consensus_diff_LOC40 243951.csv,pm2.5_epa_consensus_diff_perc_LOC40 243951.csv,pm2.5_atm_a_b_diff_LOC40 243951.csv,pm2.5_epa_a_b_diff_LOC40 243951.csv,pm2.5_atm_LOC38B 234015.csv,pm2.5_atm_consensus_diff_LOC38B 234015.csv,pm2.5_atm_consensus_diff_perc_LOC38B 234015.csv,pm2.5_epa_LOC38B 234015.csv,pm2.5_epa_consensus_diff_LOC38B 234015.csv,pm2.5_epa_consensus_diff_perc_LOC38B 234015.csv,pm2.5_atm_a_b_diff_LOC38B 234015.csv,pm2.5_epa_a_b_diff_LOC38B 234015.csv,pm2.5_atm_LOC41 245107.csv,pm2.5_atm_consensus_diff_LOC41 245107.csv,pm2.5_atm_consensus_diff_perc_LOC41 245107.csv,pm2.5_epa_LOC41 245107.csv,pm2.5_epa_consensus_diff_LOC41 245107.csv,pm2.5_epa_consensus_diff_perc_LOC41 245107.csv,pm2.5_atm_a_b_diff_LOC41 245107.csv,pm2.5_epa_a_b_diff_LOC41 245107.csv,pm2.5_atm_LOCREFZ32 243301.csv,pm2.5_atm_consensus_diff_LOCREFZ32 243301.csv,pm2.5_atm_consensus_diff_perc_LOCREFZ32 243301.csv,pm2.5_epa_LOCREFZ32 243301.csv,pm2.5_epa_consensus_diff_LOCREFZ32 243301.csv,pm2.5_epa_consensus_diff_perc_LOCREFZ32 243301.csv,pm2.5_atm_a_b_diff_LOCREFZ32 243301.csv,pm2.5_epa_a_b_diff_LOCREFZ32 243301.csv,pm2.5_atm_LOCZ39 243269.csv,pm2.5_atm_consensus_diff_LOCZ39 243269.csv,pm2.5_atm_consensus_diff_perc_LOCZ39 243269.csv,pm2.5_epa_LOCZ39 243269.csv,pm2.5_epa_consensus_diff_LOCZ39 243269.csv,pm2.5_epa_consensus_diff_perc_LOCZ39 243269.csv,pm2.5_atm_a_b_diff_LOCZ39 243269.csv,pm2.5_epa_a_b_diff_LOCZ39 243269.csv
2.1875,0.0463,0.2151,0.0983,8,0.0706,0.0017,0.0411,0.5828,2.0508,0.0717,0.2678,0.1306,0.0398,0.0005,0.0219,0.5492,56.25,2.9155,46.625,1.0607,115.375,41.1788,0.04,98.49,0.09,282.5,0.01,Medium,0.0,2025-04-27 10:30:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,10,0.5000000000000003,-0.8660254037844385,2.0,0.1875,0.08571428571428572,2.1432,-0.09240000000000004,-0.04505558806319487,0.0,0.0,2.0,0.1875,0.08571428571428572,1.5398000000000005,0.5109999999999997,0.24917105519797134,0.050000000000000044,0.03403039355760459,1.9,0.2875000000000001,0.13142857142857148,2.117,-0.06619999999999981,-0.03228008582016765,0.12820512820512825,0.06188001889466226,2.2,-0.012500000000000178,-0.005714285714285796,2.0156,0.03520000000000012,0.01716403354788381,0.06666666666666662,0.038995832506449696,2.35,-0.1625000000000001,-0.07428571428571433,1.8956000000000002,0.1552,0.07567778427930563,0.10638297872340426,0.06910740662587044,2.4,-0.2124999999999999,-0.0971428571428571,2.008,0.04280000000000017,0.020869904427540553,0.041666666666666706,0.026095617529880478,2.5,-0.3125,-0.14285714285714285,2.4652000000000003,-0.4144000000000001,-0.20206748585917694,0.1020408163265306,0.0531397046892747,2.15,0.03750000000000009,0.017142857142857182,2.2218,-0.17099999999999982,-0.0833820947922761,0.06976744186046507,0.03537672157709965
2.1875,0.0184,0.1356,0.062,8,0.0593,0.0017,0.0408,0.6873,2.1046,0.0856,0.2926,0.139,0.0323,0.0004,0.0209,0.6469,55.625,3.2043,47.125,1.3562,119.5,47.126,0.04,98.49,0.09,282.5,0.01,Medium,0.0,2025-04-27 10:40:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,10,0.5000000000000003,-0.8660254037844385,2.1,0.08749999999999991,0.03999999999999996,2.308,-0.2033999999999998,-0.09664544331464402,0.02325581395348839,0.011351819757365687,2.2,-0.012500000000000178,-0.005714285714285796,1.6184000000000003,0.48619999999999974,0.23101777059773818,0.02325581395348839,0.01618882847256563,2.1,0.08749999999999991,0.03999999999999996,2.2818,-0.17720000000000002,-0.0841965219043999,0.14285714285714282,0.06889297922692611,2.0,0.1875,0.08571428571428572,1.9446000000000006,0.15999999999999948,0.07602394754347594,0.025641025641025664,0.013473207857657099,2.3,-0.11249999999999982,-0.051428571428571344,1.8694000000000002,0.23519999999999985,0.11175520288890993,0.08695652173913042,0.05606076816090724,2.3,-0.11249999999999982,-0.051428571428571344,2.0679999999999996,0.03660000000000041,0.017390478000570374,0.0638297872340425,0.03800773694390717,2.4,-0.2124999999999999,-0.0971428571428571,2.5514,-0.4468000000000001,-0.2122968735151573,0.061224489795918415,0.03080661597554284,2.1,0.08749999999999991,0.03999999999999996,2.1956,-0.09100000000000019,-0.043238620165352175,0.04761904761904766,0.02386591364547276
2.1875,0.0277,0.1664,0.0761,8,0.0659,0.0011,0.0324,0.4918,2.1262,0.0962,0.3102,0.1459,0.036,0.0003,0.0183,0.5087,55.375,3.0677,46.875,1.6421,119.25,47.2161,0.04,98.49,0.09,282.5,0.01,Medium,0.0,2025-04-27 10:50:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,10,0.5000000000000003,-0.8660254037844385,2.3,-0.11249999999999982,-0.051428571428571344,2.4128,-0.28659999999999997,-0.13479446900573794,0.021276595744680875,0.010858753315649868,2.1,0.08749999999999991,0.03999999999999996,1.6784000000000006,0.4477999999999993,0.21061047878844857,0.09523809523809523,0.06244041944709232,2.0,0.1875,0.08571428571428572,2.2294,-0.10320000000000018,-0.04853729658545771,0.10000000000000003,0.047008163631470354,2.1,0.08749999999999991,0.03999999999999996,2.0232000000000006,0.10299999999999931,0.048443232057190914,0.04761904761904766,0.025899565045472514,2.15,0.03750000000000009,0.017142857142857182,1.7908000000000002,0.3353999999999997,0.15774621390273716,0.06976744186046507,0.04389099843645298,2.3,-0.11249999999999982,-0.051428571428571344,2.0156,0.11059999999999981,0.052017684131313996,0.022222222222222143,0.01299861083548323,2.5,-0.3125,-0.14285714285714285,2.6037999999999997,-0.4775999999999998,-0.224626093500141,0.09803921568627452,0.050311083800599135,2.05,0.13750000000000018,0.06285714285714294,2.2556000000000003,-0.1294000000000004,-0.060859749788355004,0.07317073170731714,0.034846604007802796
2.2312,0.0278,0.1668,0.0747,8,0.0774,0.0016,0.0398,0.5146,2.1749,0.069,0.2626,0.1207,0.0417,0.0005,0.0214,0.5129,55.0,3.0706,47.25,1.3887,118.0,44.6894,0.54,98.52,0.14,287.1,0.0,Medium,0.0,2025-04-27 11:00:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,11,0.258819045102521,-0.9659258262890682,2.1,0.13119999999999976,0.0588024381498744,2.2556000000000003,-0.08070000000000022,-0.03710515425996607,0.12195121951219508,0.058077673346337996,2.1,0.13119999999999976,0.0588024381498744,1.6784000000000003,0.4964999999999997,0.22828635799347083,0.04761904761904766,0.03122020972354623,2.1,0.13119999999999976,0.0588024381498744,2.2556000000000003,-0.08070000000000022,-0.03710515425996607,0.07317073170731714,0.034846604007802796,2.3,-0.06879999999999997,-0.03083542488347077,2.2142000000000004,-0.039300000000000335,-0.01806979631247429,0.04347826086956516,0.023665432210279103,2.5,-0.26880000000000015,-0.12047328791681614,2.0604,0.11450000000000005,0.0526460986712033,0.11999999999999993,0.0762958648806057,2.3,-0.06879999999999997,-0.03083542488347077,2.0679999999999996,0.10690000000000044,0.049151685134948934,0.0638297872340425,0.03800773694390717,2.4,-0.16880000000000006,-0.07565435640014345,2.6113999999999997,-0.43649999999999967,-0.20069888270725075,0.125,0.06019759515968447,2.05,0.18120000000000003,0.08121190390821084,2.2556000000000003,-0.08070000000000022,-0.03710515425996607,0.02439024390243905,0.0116155346692676
3.075,0.0421,0.2053,0.0668,8,0.0632,0.0042,0.0651,1.031,2.6451,0.0993,0.3151,0.1191,0.0375,0.0014,0.0376,1.0026,54.75,3.4949,47.375,1.3025,116.625,39.5002,0.54,98.52,0.14,287.1,0.0,Medium,0.0,2025-04-27 11:10:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,11,0.258819045102521,-0.9659258262890682,3.0,0.07500000000000018,0.02439024390243908,2.7534,-0.10830000000000028,-0.040943631620732786,0.03333333333333336,0.019031016198155008,3.0,0.07500000000000018,0.02439024390243908,2.1500000000000004,0.49509999999999943,0.18717628823106858,0.0,0.0,2.8,0.27500000000000036,0.0894308943089432,2.7348,-0.08970000000000011,-0.03391176137008057,0.17857142857142858,0.09580225244990494,2.9,0.17500000000000027,0.05691056910569114,2.4424000000000006,0.20269999999999921,0.07663226343049383,0.03448275862068969,0.02145430723878152,3.2,-0.125,-0.04065040650406504,2.4272,0.21789999999999976,0.0823787380439302,0.12500000000000003,0.08635464733025709,3.4,-0.32499999999999973,-0.10569105691056901,2.6182,0.026899999999999924,0.010169747835620553,0.02941176470588238,0.020013749904514554,3.3,-0.22499999999999964,-0.07317073170731696,3.1954000000000002,-0.5503000000000005,-0.20804506445881082,0.10447761194029853,0.05739500532014771,3.0,0.07500000000000018,0.02439024390243908,2.8396,-0.19450000000000012,-0.07353219159956151,0.0,0.0
2.4312,0.0435,0.2086,0.0858,8,0.0643,0.0012,0.0351,0.5456,2.4015,0.0808,0.2842,0.1184,0.0331,0.0002,0.0149,0.4511,53.625,3.5832,48.0,1.5119,114.5,37.1714,0.54,98.52,0.14,287.1,0.0,Medium,0.0,2025-04-27 11:20:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,11,0.258819045102521,-0.9659258262890682,2.1,0.33119999999999994,0.13622902270483708,2.4541999999999997,-0.05269999999999975,-0.02194461794711628,0.09523809523809523,0.04270230625050934,2.5,-0.06879999999999997,-0.028298782494241514,1.9742000000000002,0.4272999999999998,0.1779304601290859,0.040000000000000036,0.0265423969202715,2.5,-0.06879999999999997,-0.028298782494241514,2.6376,-0.23609999999999998,-0.09831355402873203,0.1020408163265306,0.04966636336063088,2.4,0.031200000000000117,0.012833168805528181,2.2928000000000006,0.10869999999999935,0.045263377056006394,0.061224489795918415,0.034281228192602924,2.5,-0.06879999999999997,-0.028298782494241514,2.1466,0.2549000000000001,0.10614199458671669,0.040000000000000036,0.024410695984347343,2.7,-0.26880000000000015,-0.11056268509378091,2.3376000000000006,0.0638999999999994,0.02660836976889419,0.037037037037036986,0.022416153319644076,2.6,-0.16880000000000006,-0.06943073379401121,2.8886000000000003,-0.4871000000000003,-0.20283156360607968,0.11538461538461542,0.05442082669805442,2.1500000000000004,0.2811999999999997,0.11566304705495214,2.4803999999999995,-0.07889999999999953,-0.032854465958775565,0.02325581395348839,0.010562812449604905
2.1375,0.0198,0.1408,0.0659,8,0.0329,0.0014,0.0369,1.1223,2.3478,0.1242,0.3524,0.1501,0.0144,0.0003,0.0161,1.1152,52.5,3.8173,48.625,1.8468,113.625,35.6127,0.54,98.52,0.14,287.1,0.0,Medium,0.0,2025-04-27 11:30:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,11,0.258819045102521,-0.9659258262890682,2.0,0.13750000000000018,0.06432748538011704,2.4017999999999997,-0.053999999999999826,-0.023000255558395022,0.10000000000000003,0.04363394121075861,2.1,0.03750000000000009,0.017543859649122848,1.8508,0.4969999999999999,0.21168753726893258,0.0,0.0,2.1,0.03750000000000009,0.017543859649122848,2.5666,-0.21880000000000033,-0.09319362807734916,0.06976744186046507,0.03062417205641705,2.0,0.13750000000000018,0.06432748538011704,2.1694000000000004,0.17839999999999945,0.07598602947440133,0.02439024390243905,0.01207707200147506,2.1,0.03750000000000009,0.017543859649122848,2.0232000000000006,0.32459999999999933,0.13825709174546355,0.0,0.0,2.3,-0.16249999999999964,-0.07602339181286533,2.2142000000000004,0.1335999999999995,0.0569043359741032,0.0,0.0,2.4,-0.26249999999999973,-0.12280701754385952,2.9299999999999997,-0.5821999999999998,-0.24797682937217816,0.021276595744680875,0.008941979522184302,2.1,0.03750000000000009,0.017543859649122848,2.6266000000000003,-0.2788000000000004,-0.11874946758667705,0.04761904761904766,0.01994974491738369
2.0812,0.0271,0.1646,0.0791,8,0.0626,0.0021,0.0458,0.732,2.427,0.1517,0.3895,0.1605,0.0263,0.0003,0.0164,0.6251,51.125,4.2573,50.0,2.3905,114.625,37.1942,0.54,98.52,0.14,287.1,0.0,Medium,0.0,2025-04-27 11:40:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,11,0.258819045102521,-0.9659258262890682,1.9,0.18120000000000003,0.0870651547184317,2.4356000000000004,-0.008600000000000385,-0.0035434693036672372,0.05263157894736841,0.021514205945146983,1.9,0.18120000000000003,0.0870651547184317,1.8059999999999998,0.6210000000000002,0.25587144622991354,0.02702702702702699,0.014507198228128463,1.9,0.18120000000000003,0.0870651547184317,2.7203999999999997,-0.29339999999999966,-0.12088998763906042,0.07692307692307693,0.028892809880899872,2.1,-0.01880000000000015,-0.009033250048049274,2.2818,0.1452,0.059826946847960444,0.04761904761904766,0.02296432640897537,2.25,-0.16880000000000006,-0.08110705362290989,2.1880000000000006,0.23899999999999944,0.09847548413679416,0.022222222222222143,0.011974405850091404,2.2,-0.11880000000000024,-0.05708245243128976,2.2218,0.20520000000000005,0.08454882571075403,0.02325581395348839,0.011792240525699884,2.3,-0.21879999999999988,-0.10513165481453003,3.05,-0.6229999999999998,-0.25669550885867315,0.15555555555555559,0.060131147540983615,2.0999999999999996,-0.018799999999999706,-0.009033250048049061,2.7128,-0.28580000000000005,-0.1177585496497734,0.09523809523809523,0.03863167207313477
2.0625,0.017,0.1302,0.0632,8,0.0767,0.0027,0.0519,0.6764,2.5929,0.2001,0.4474,0.1725,0.0318,0.0005,0.0216,0.6791,49.125,4.9696,50.625,2.9246,111.0,31.8434,0.54,98.52,0.14,287.1,0.0,Medium,0.0,2025-04-27 11:50:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,11,0.258819045102521,-0.9659258262890682,2.1,-0.03750000000000009,-0.018181818181818226,2.6004000000000005,-0.007500000000000284,-0.0028925141733195585,0.07317073170731714,0.030226119058606365,2.0,0.0625,0.030303030303030304,1.9446000000000006,0.6482999999999997,0.250028925141733,0.12820512820512825,0.0673660392882855,1.9,0.1625000000000001,0.07878787878787884,2.8666,-0.27369999999999983,-0.10555748389833769,0.15789473684210528,0.0548384846159213,2.0,0.0625,0.030303030303030304,2.3156,0.2773000000000003,0.10694589070153122,0.0,0.0,2.0,0.0625,0.030303030303030304,2.2294,0.36350000000000016,0.1401905202668827,0.050000000000000044,0.023504081815735177,2.3,-0.23749999999999982,-0.11515151515151506,2.4728,0.12010000000000032,0.046318793628755565,0.04347826086956516,0.02119055321902297,2.2,-0.13750000000000018,-0.06666666666666675,3.3086,-0.7157,-0.27602298584596396,0.1111111111111111,0.03959378589131354,2.0,0.0625,0.030303030303030304,3.0052000000000003,-0.4123000000000001,-0.15901114582128123,0.050000000000000044,0.01743644349793691
1.9938,0.0146,0.1208,0.0606,8,0.0637,0.0025,0.0502,0.7875,2.6215,0.1715,0.4141,0.158,0.0245,0.0003,0.0164,0.6689,48.375,4.9262,51.5,2.7255,111.75,32.9968,1.29,98.55,0.18,308.2,0.0,Medium,0.0,2025-04-27 12:00:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,12,1.2246467991473532e-16,-1.0,1.9,0.0938000000000001,0.04704584211054273,2.608,0.013500000000000068,0.005149723440778206,0.05263157894736841,0.0200920245398773,2.0,-0.006199999999999983,-0.0031096398836392733,2.0570000000000004,0.5644999999999998,0.21533473202365047,0.050000000000000044,0.025473991249392314,1.8,0.19379999999999997,0.09720132410472464,2.9004000000000003,-0.27890000000000015,-0.10638947167652113,0.16666666666666669,0.05419942076954903,2.0,-0.006199999999999983,-0.0031096398836392733,2.4017999999999997,0.21970000000000045,0.0838069807362199,0.0,0.0,2.0,-0.006199999999999983,-0.0031096398836392733,2.3156,0.3059000000000003,0.11668891855807753,0.050000000000000044,0.022629124201070997,2.2,-0.20620000000000016,-0.10342060387200329,2.3941999999999997,0.2273000000000005,0.08670608430288021,0.06976744186046507,0.03282933756578398,2.1,-0.10620000000000007,-0.05326512187782128,3.3162000000000003,-0.6947000000000001,-0.26500095365248905,0.09523809523809523,0.03160243652373198,1.95,0.04380000000000006,0.02196810111345173,2.979,-0.35749999999999993,-0.13637230593171845,0.025641025641025664,0.008794897616649883
1.9375,0.0255,0.1598,0.0825,8,0.0451,0.0025,0.0502,1.1122,2.66,0.1488,0.3858,0.145,0.0167,0.0003,0.018,1.0752,47.625,4.5962,51.75,2.3146,109.25,27.9067,1.29,98.55,0.18,308.2,0.0,Medium,0.0,2025-04-27 12:10:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,12,1.2246467991473532e-16,-1.0,1.8,0.13749999999999996,0.07096774193548384,2.668,-0.008000000000000007,-0.0030075187969924836,0.02702702702702699,0.009820089955022489,1.9,0.03750000000000009,0.019354838709677465,2.0646000000000004,0.5953999999999997,0.2238345864661653,0.08108108108108109,0.03807032839290903,1.9,0.03750000000000009,0.019354838709677465,2.9528000000000003,-0.29280000000000017,-0.11007518796992487,0.10526315789473688,0.03549173665673259,1.9,0.03750000000000009,0.019354838709677465,2.4618,0.19819999999999993,0.0745112781954887,0.025641025641025664,0.010642619221707693,2.0,-0.0625,-0.03225806451612903,2.4017999999999997,0.25820000000000043,0.09706766917293248,0.0,0.0,2.2,-0.2625000000000002,-0.13548387096774203,2.5065999999999997,0.15340000000000042,0.05766917293233098,0.0,0.0,2.1,-0.1625000000000001,-0.08387096774193553,3.29,-0.6299999999999999,-0.23684210526315785,0.12195121951219508,0.03981762917933131,1.7,0.23750000000000004,0.12258064516129034,2.9342,-0.2742,-0.10308270676691729,0.0,0.0
1.8938,0.0346,0.186,0.0982,8,0.0469,0.001,0.0311,0.6631,2.7415,0.1527,0.3907,0.1425,0.0169,0.0001,0.0107,0.6377,46.375,4.1382,52.75,1.9821,110.125,30.2203,1.29,98.55,0.18,308.2,0.0,Medium,0.0,2025-04-27 12:20:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,12,1.2246467991473532e-16,-1.0,1.8,0.09379999999999988,0.04953004541134221,2.7880000000000003,-0.04650000000000043,-0.016961517417472344,0.0285714285714286,0.0093974175035868,1.8,0.09379999999999988,0.04953004541134221,2.237,0.5044999999999997,0.1840233448841874,0.02702702702702699,0.011712114438980778,1.7,0.19379999999999997,0.1023339317773788,3.0465999999999998,-0.3050999999999999,-0.1112894400875433,0.08571428571428566,0.025799251624762033,1.7,0.19379999999999997,0.1023339317773788,2.4170000000000003,0.32449999999999957,0.11836585810687565,0.058823529411764684,0.02167976830781961,1.85,0.04379999999999984,0.02312810222832392,2.4094000000000007,0.3320999999999992,0.12113806310413977,0.08108108108108109,0.03262222960073047,2.1,-0.20620000000000016,-0.10888161368676744,2.6004000000000005,0.14109999999999934,0.05146817435710354,0.02439024390243905,0.010075373019535455,2.2,-0.30620000000000025,-0.16168550005280402,3.3424000000000005,-0.6009000000000007,-0.21918657669159244,0.06976744186046507,0.02351603638104356,2.0,-0.10620000000000007,-0.056077727320730845,3.0914,-0.3499000000000003,-0.12763085901878546,0.0,0.0
1.85,0.0264,0.1626,0.0879,8,0.0783,0.0011,0.0338,0.4323,2.8414,0.1508,0.3884,0.1367,0.0259,0.0001,0.009,0.3478,44.875,4.1897,53.25,2.3755,107.0,24.1897,1.29,98.55,0.18,308.2,0.0,Medium,0.0,2025-04-27 12:30:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,12,1.2246467991473532e-16,-1.0,1.7,0.15000000000000013,0.08108108108108115,2.9080000000000004,-0.06660000000000021,-0.023439149714929334,0.09090909090909093,0.02702888583218707,1.8,0.050000000000000044,0.02702702702702705,2.2969999999999997,0.5444000000000004,0.19159569226437687,0.055555555555555546,0.022812363952982154,1.8,0.050000000000000044,0.02702702702702705,3.1328000000000005,-0.2914000000000003,-0.10255507848243835,0.14285714285714285,0.04181562819203268,1.7,0.15000000000000013,0.08108108108108115,2.5894,0.2520000000000002,0.08868867459702971,0.058823529411764684,0.020236348188769602,1.75,0.10000000000000009,0.0540540540540541,2.5294,0.3120000000000003,0.10980502569156059,0.0285714285714286,0.01035818771250099,2.1,-0.25,-0.13513513513513511,2.6866000000000003,0.15479999999999983,0.05448018582388957,0.07317073170731714,0.02925630908955557,2.1,-0.25,-0.13513513513513511,3.4886,-0.6471999999999998,-0.22777504047300617,0.09523809523809523,0.03004070400733819,1.85,0.0,0.0,3.099,-0.25760000000000005,-0.0906595340325192,0.08108108108108109,0.025363020329138432
1.8,0.005,0.0707,0.0393,8,0.0684,0.0046,0.0676,0.9886,2.8788,0.1088,0.3299,0.1146,0.0214,0.0004,0.0199,0.9306,44.25,3.8079,53.875,2.1671,104.375,18.5852,1.29,98.55,0.18,308.2,0.0,Medium,0.0,2025-04-27 12:40:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,12,1.2246467991473532e-16,-1.0,1.7,0.10000000000000009,0.0555555555555556,2.9080000000000004,-0.029200000000000337,-0.010143115186883541,0.030303030303030266,0.009009628610729023,1.8,0.0,0.0,2.3832000000000004,0.4955999999999996,0.17215506461025412,0.0,0.0,1.8,0.0,0.0,3.1590000000000003,-0.2802000000000002,-0.09733222175906636,0.11111111111111108,0.033175055397277615,1.8,0.0,0.0,2.728,0.15079999999999982,0.052382937335000636,0.055555555555555546,0.019208211143695014,1.75,0.050000000000000044,0.0277777777777778,2.6155999999999997,0.2632000000000003,0.09142698346533289,0.08571428571428566,0.030050466432176178,1.9,-0.09999999999999987,-0.05555555555555548,2.7203999999999997,0.15840000000000032,0.05502292621925813,0.025641025641025664,0.009630936626966624,1.9,-0.09999999999999987,-0.05555555555555548,3.3838,-0.5049999999999999,-0.1754203140197304,0.21052631578947364,0.061942195165198895,1.75,0.050000000000000044,0.0277777777777778,3.1328000000000005,-0.25400000000000045,-0.08823120744754774,0.0285714285714286,0.008363125638406537
1.8625,0.017,0.1302,0.0699,8,0.0595,0.0021,0.0456,0.7663,2.972,0.0927,0.3044,0.1024,0.0193,0.0002,0.0136,0.7077,43.625,3.6228,54.125,1.9594,103.0,13.7737,1.29,98.55,0.18,308.2,0.0,Medium,0.0,2025-04-27 12:50:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,12,1.2246467991473532e-16,-1.0,1.8,0.0625,0.03355704697986577,3.099,-0.12700000000000022,-0.04273216689098258,0.02702702702702699,0.008454340109712811,2.0,-0.13749999999999996,-0.07382550335570467,2.6004000000000005,0.3715999999999995,0.12503364737550454,0.07317073170731714,0.030226119058606365,1.7,0.1625000000000001,0.08724832214765105,3.2190000000000003,-0.24700000000000033,-0.08310901749663538,0.14285714285714285,0.04069586828207518,1.9,-0.03749999999999987,-0.020134228187919392,2.8404,0.13160000000000016,0.044279946164199245,0.02702702702702699,0.009224052950288693,1.7,0.1625000000000001,0.08724832214765105,2.5894,0.38260000000000005,0.1287348586810229,0.0,0.0,2.0,-0.13749999999999996,-0.07382550335570467,2.8328,0.13919999999999977,0.04683714670255712,0.050000000000000044,0.01849759954815024,2.0,-0.13749999999999996,-0.07382550335570467,3.4362,-0.46419999999999995,-0.15619111709286673,0.10000000000000003,0.030498806821488856,1.7999999999999998,0.06250000000000022,0.03355704697986589,3.1590000000000003,-0.18700000000000028,-0.06292059219380898,0.055555555555555546,0.016587527698638808
1.95,0.0193,0.1389,0.0712,8,0.0801,0.0041,0.0638,0.7974,3.1805,0.145,0.3808,0.1197,0.0248,0.0003,0.0181,0.7308,41.625,4.0686,55.75,2.8158,100.75,11.1708,2.03,98.58,0.23,320.2,0.0,Medium,0.0,2025-04-27 13:00:00+00:00,117,0.9033558023246845,-0.4288919379124835,6,13,-0.25881904510252035,-0.9659258262890684,1.8,0.1499999999999999,0.07692307692307689,3.1590000000000003,0.02149999999999963,0.006759943405124864,0.0,0.0,1.9,0.050000000000000044,0.025641025641025664,2.7203999999999997,0.4601000000000002,0.14466278886967465,0.025641025641025664,0.009630936626966624,1.9,0.050000000000000044,0.025641025641025664,3.4438000000000004,-0.26330000000000053,-0.08278572551485633,0.18918918918918923,0.053255125152447874,1.8,0.1499999999999999,0.07692307692307689,2.9004000000000003,0.28009999999999957,0.08806791385002345,0.11111111111111108,0.03613294717969935,1.9500000000000002,-2.220446049250313e-16,-1.1386902816668274e-16,2.8928000000000003,0.2876999999999996,0.09045747523974207,0.07692307692307693,0.027170907079646017,2.1,-0.15000000000000013,-0.076923076923077,3.0314000000000005,0.14909999999999934,0.0468794214746107,0.02439024390243905,0.008642871280596423,2.2,-0.2500000000000002,-0.12820512820512833,3.8858,-0.7053000000000003,-0.2217575852853326,0.13636363636363638,0.040454989963456686,1.9500000000000002,-2.220446049250313e-16,-1.1386902816668274e-16,3.41,-0.22950000000000026,-0.07215846565005511,0.07692307692307693,0.023049853372434016
