time_stamp,humidity,temperature,voc,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm2.5_atm,pm2.5_atm_a_b_diff,pm2.5_epa_a,pm2.5_epa_b,pm2.5_epa,pm2.5_epa_a_b_diff,dewpoint,dewpoint_temp_delta,pm2.5_atm_epa_diff,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,reference_monitor_days,pm2.5_atm_diff,pm2.5_atm_a_b_diff_coloc,pm2.5_atm_a_b_max_diff,pm2.5_epa_diff,pm2.5_epa_a_b_diff_coloc,pm2.5_epa_a_b_max_diff,pm2.5_atm_coloc,pm2.5_epa_coloc,humidity_coloc,humidity_diff,temperature_coloc,dewpoint_coloc,voc_coloc,pm2.5_atm_epa_diff_coloc,cohort,monitor
2025-03-10 11:50:00+00:00,32.0,50.0,305.05,7.879,7.557,,7.718,0.020860326509458356,7.120196,6.951468,7.035832,0.011990621720359423,21.276114305364786,28.723885694635214,0.6821679999999999,0.0,97.43,0.5,219.4,0.01,Light,0.0,235.49305555555554,-0.7080000000000002,0.036434844528839355,0.036434844528839355,-0.7848382000000003,0.020569592616244036,0.020569592616244036,8.426,7.8206702,27.199,4.800999999999998,53.2,20.228786211714727,83.64,0.6053297999999998,12.24-3.25,LOCZ27_243243.csv
2025-03-10 12:00:00+00:00,32.0,50.2,305.776,7.761,6.991,,7.3759999999999994,0.0521963123644252,7.058364,6.654884,6.856624,0.02942264297998549,21.45167925771218,28.748320742287824,0.5193759999999994,0.37,97.45,0.59,211.8,0.54,Light,0.0,235.5,-0.6445000000000007,0.005672963032229978,0.0521963123644252,-0.7687179999999998,0.003126679432870104,0.02942264297998549,8.0205,7.625342,27.0,5.0,54.0,20.74473724004327,83.861,0.39515800000000034,12.24-3.25,LOCZ27_243243.csv
2025-03-10 12:10:00+00:00,31.6,50.799,299.985,7.046,6.967,,7.0065,0.005637622207949806,6.718184000000001,6.676788,6.6974860000000005,0.0030904133282249977,21.679568674059013,29.119431325940987,0.30901399999999946,0.37,97.45,0.59,211.8,0.54,Light,0.0,235.50694444444446,-0.9475000000000007,0.023510183555443778,0.023510183555443778,-0.9102499999999996,0.012880047362316458,0.012880047362316458,7.954000000000001,7.607736,26.8,4.800000000000001,54.399,20.912668040902943,82.819,0.34626400000000057,12.24-3.25,LOCZ27_243243.csv
2025-03-10 12:20:00+00:00,31.0,51.0,287.29,7.605,6.849,,7.227,0.05230386052303862,7.06282,6.666676000000001,6.8647480000000005,0.02885349906507854,21.402200975797644,29.597799024202356,0.3622519999999998,0.37,97.45,0.59,211.8,0.54,Light,0.0,235.51388888888889,-0.31899999999999995,0.002120328650940898,0.05230386052303862,-0.5981559999999995,0.0011234232679396582,0.02885349906507854,7.546,7.462904,26.0,5.0,55.0,20.714179846381377,80.62,0.08309600000000028,12.24-3.25,LOCZ27_243243.csv
2025-03-10 12:30:00+00:00,30.8,51.799,289.997,7.551,7.155,,7.353,0.026927784577723372,7.051764,6.84426,6.948012,0.014932616696689651,21.947454477434327,29.851545522565672,0.40498799999999946,0.37,97.45,0.59,211.8,0.54,Light,0.0,235.52083333333334,-0.9010000000000016,0.016961473225102938,0.026927784577723372,-0.8858839999999999,0.009364433737695788,0.014932616696689651,8.254000000000001,7.833896,26.0,4.800000000000001,55.399,21.05595237186072,80.361,0.42010400000000114,12.24-3.25,LOCZ27_243243.csv
2025-03-10 12:40:00+00:00,30.6,51.799,296.677,7.163,7.434,,7.298500000000001,0.018565458655888187,6.865692,7.007696,6.936694,0.010235711709353189,21.793154618088046,30.005845381911953,0.3618060000000005,0.37,97.45,0.59,211.8,0.54,Light,0.0,235.52777777777777,-0.35499999999999954,0.00019598876331091092,0.018565458655888187,-0.5825400000000007,0.0001045319243955136,0.010235711709353189,7.6535,7.519234000000001,26.0,4.600000000000001,56.0,21.570669362576382,80.968,0.13426599999999933,12.24-3.25,LOCZ27_243243.csv
2025-03-10 12:50:00+00:00,31.0,52.6,312.165,6.756,6.926,,6.841,0.01242508405203917,6.617944,6.7070240000000005,6.662484,0.00668519429089818,22.801120784511447,29.798879215488554,0.17851600000000012,0.37,97.45,0.59,211.8,0.54,Light,0.0,235.53472222222223,-0.3180000000000005,0.02430507054057828,0.02430507054057828,-0.6494382000000005,0.012469498102701355,0.012469498102701355,7.159000000000001,7.311922200000001,25.399,5.600999999999999,57.6,22.38450784977445,81.018,-0.1529221999999999,12.24-3.25,LOCZ27_243243.csv
2025-03-10 13:00:00+00:00,30.0,53.0,298.839,7.243,7.241,,7.242,0.00013808340237508063,6.959332,6.958284,6.958807999999999,7.530025257198775e-05,22.370886788589864,30.629113211410136,0.28319200000000055,1.04,97.42,0.42,192.4,0.0,Light,0.0,235.54166666666666,-0.4145000000000003,0.020309540912949776,0.020309540912949776,-0.8034442000000004,0.01049721110581801,0.01049721110581801,7.6565,7.7622522,23.199,6.800999999999998,60.0,22.27178692986253,79.829,-0.10575219999999952,12.24-3.25,LOCZ27_243243.csv
2025-03-10 13:10:00+00:00,29.8,53.399,276.97,7.442,7.198,,7.32,0.01666666666666665,7.080848,6.952992,7.01692,0.009110549927888555,22.559336789770107,30.839663210229894,0.30308000000000046,1.04,97.42,0.42,192.4,0.0,Light,0.0,235.54861111111111,-0.3125,0.01277432034064856,0.01666666666666665,-0.8017162000000004,0.006534387672366736,0.009110549927888555,7.6325,7.8186362,22.399,7.401,61.399,22.617193397800925,77.48,-0.18613619999999997,12.24-3.25,LOCZ27_243243.csv
2025-03-10 13:20:00+00:00,28.399,54.6,242.217,6.668,6.83,,6.7490000000000006,0.01200177804119128,6.7960382,6.8809262,6.8384822,0.006206640415032469,22.457408385812833,32.14259161418717,-0.08948219999999907,1.04,97.42,0.42,192.4,0.0,Light,0.0,235.55555555555554,-0.6879999999999997,0.04329702837165524,0.04329702837165524,-0.9121058000000009,0.02176970315026418,0.02176970315026418,7.437,7.7505880000000005,22.0,6.399000000000001,61.399,22.19041997990984,75.989,-0.3135880000000002,12.24-3.25,LOCZ27_243243.csv
