time_stamp,humidity,temperature,voc,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm2.5_atm,pm2.5_atm_a_b_diff,pm2.5_epa_a,pm2.5_epa_b,pm2.5_epa,pm2.5_epa_a_b_diff,dewpoint,dewpoint_temp_delta,pm2.5_atm_epa_diff,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,reference_monitor_days,pm2.5_atm_diff,pm2.5_atm_a_b_diff_coloc,pm2.5_atm_a_b_max_diff,pm2.5_epa_diff,pm2.5_epa_a_b_diff_coloc,pm2.5_epa_a_b_max_diff,pm2.5_atm_coloc,pm2.5_epa_coloc,humidity_coloc,humidity_diff,temperature_coloc,dewpoint_coloc,voc_coloc,pm2.5_atm_epa_diff_coloc,cohort,monitor
2024-09-13 23:00:00+00:00,27.47833333333334,88.0,91.82871666666666,3.9680166666666663,3.66915,4.2421750000000005,3.818583333333333,0.03913318639111357,5.4606084,5.304002266666666,5.382305333333333,0.014548239428507624,50.318002658346856,37.681997341653144,-1.5637219999999998,0.03,98.2,0.12,85.2,0.0,Light,1.0,57.958333333333336,-0.14911666666666745,0.036305668271290725,0.03913318639111357,0.13362753333333277,0.014381183771653998,0.014548239428507624,3.9677000000000007,5.2486778,29.935,-2.45666666666666,87.00000000000001,51.77497022683574,70.38785,-1.2809777999999996,6.24-9.24,LOC14_215477.csv.csv
2024-09-13 23:10:00+00:00,28.000000000000007,87.72166666666666,93.34951666666667,3.690266666666667,4.030616666666667,4.286008333333333,3.860441666666667,0.04408174366922609,5.270099733333333,5.448443133333333,5.359271433333333,0.016638772846132462,50.58729271099581,37.13437395567085,-1.4988297666666663,0.03,98.2,0.12,85.2,0.0,Light,1.0,57.96527777777778,-0.06338333333333335,8.282734321731642e-05,0.04408174366922609,0.16806413333333303,3.280547089686335e-05,0.016638772846132462,3.9238250000000003,5.1912073,30.335,-2.3349999999999937,86.665,51.845923339778636,69.23830000000001,-1.2673823,6.24-9.24,LOC14_215477.csv.csv
2024-09-13 23:20:00+00:00,28.07833333333334,87.00000000000001,92.17234999999998,3.7794500000000006,3.9253,4.218883333333333,3.8523750000000003,0.018929880917615674,5.310079466666666,5.386504866666666,5.348292166666666,0.007144841532435582,50.04531002028651,36.95468997971351,-1.4959171666666657,0.03,98.2,0.12,85.2,0.0,Light,1.0,57.97222222222222,-0.18147499999999983,0.021232817283736435,0.021232817283736435,0.15675476666666643,0.008644953612392427,0.008644953612392427,4.03385,5.1915374,31.0,-2.9216666666666598,86.0,51.85910611501384,68.9543,-1.1576873999999995,6.24-9.24,LOC14_215477.csv.csv
2024-09-13 23:30:00+00:00,29.076666666666668,87.00000000000001,93.1984,4.013133333333333,4.085366666666667,4.560333333333333,4.049250000000001,0.008919347204214858,5.3464732,5.384323466666666,5.365398333333333,0.0035272559757134757,50.987466911030786,36.01253308896923,-1.3161483333333326,0.03,98.2,0.12,85.2,0.0,Light,1.0,57.979166666666664,-0.05741666666666667,0.013798701298701182,0.013798701298701182,0.16443833333333302,0.005709202403658729,0.005709202403658729,4.106666666666667,5.20096,31.33333333333333,-2.2566666666666606,85.26666666666667,51.513548737143495,69.37400000000001,-1.094293333333333,6.24-9.24,LOC14_215477.csv.csv
2024-09-13 23:40:00+00:00,29.8,86.52333333333334,124.38143333333332,4.0332333333333334,4.311733333333334,4.57825,4.172483333333334,0.0333734107186368,5.294654266666667,5.440588266666667,5.367621266666667,0.013593917375119367,51.24171584789059,35.28161748544275,-1.1951379333333332,0.03,98.2,0.12,85.2,0.0,Light,1.0,57.986111111111114,-0.06918333333333315,0.013280943025540276,0.0333734107186368,0.1648812666666668,0.005673677075284609,0.013593917375119367,4.241666666666667,5.20274,32.13333333333333,-2.333333333333332,85.0,51.96547019297715,89.856,-0.9610733333333332,6.24-9.24,LOC14_215477.csv.csv
2024-09-13 23:50:00+00:00,30.476666666666667,85.52333333333333,101.46123333333335,4.001766666666667,4.4673,4.741550000000001,4.234533333333333,0.05496867029818317,5.219837066666667,5.463776533333334,5.3418068000000005,0.022833048423491018,50.98579515933268,34.537538174000645,-1.1072734666666673,0.03,98.2,0.12,85.2,0.0,Light,1.0,57.99305555555556,-0.09446666666666648,0.02194502194502189,0.05496867029818317,0.18525080000000038,0.009653730125300629,0.022833048423491018,4.329,5.156556,33.2,-2.7233333333333363,84.06666666666666,52.03832168949968,70.054,-0.8275560000000004,6.24-9.24,LOC14_215477.csv.csv
2024-09-14 00:00:00+00:00,31.199999999999996,85.0,94.91736666666668,3.9612,4.389366666666667,4.635033333333333,4.175283333333333,0.0512739654394712,5.1362288000000005,5.360588133333334,5.2484084666666675,0.021374035077325704,51.16694033275883,33.83305966724117,-1.0731251333333347,0.0,98.27,0.13,90.0,0.0,Light,1.0,58.0,-0.1557166666666676,0.01208342953898253,0.0512739654394712,0.17125780000000113,0.005401192217262048,0.021374035077325704,4.331,5.077150666666666,34.13333333333333,-2.933333333333337,83.06666666666666,51.915776591221636,67.004,-0.746150666666666,6.24-9.24,LOC14_215477.csv.csv
2024-09-14 00:10:00+00:00,31.953333333333333,84.32333333333332,101.02413333333334,4.3413,4.297600000000001,4.635666666666666,4.319450000000001,0.005058514394193635,5.270463866666667,5.2475650666666676,5.259014466666667,0.002177099924818539,51.224824923909004,33.09850840942432,-0.939564466666666,0.0,98.27,0.13,90.0,0.0,Light,1.0,58.00694444444444,-0.018566666666665732,0.003949577571931848,0.005058514394193635,0.24671606666666612,0.0017911676341270237,0.002177099924818539,4.338016666666666,5.012298400000001,34.928333333333335,-2.9750000000000014,82.86666666666667,52.36553518351156,71.61016666666667,-0.6742817333333342,6.24-9.24,LOC14_215477.csv.csv
2024-09-14 00:20:00+00:00,33.076666666666675,83.52333333333333,97.74983333333334,4.216866666666667,4.7701,4.82515,4.493483333333334,0.06155951767188777,5.108429466666666,5.398323733333333,5.253376599999999,0.027591232148354534,51.46292048014786,32.06041285318547,-0.7598932666666656,0.0,98.27,0.13,90.0,0.0,Light,1.0,58.013888888888886,-0.20418333333333294,0.015823458454551863,0.06155951767188777,0.12201259999999792,0.007590704277978831,0.027591232148354534,4.697666666666667,5.131364000000001,35.73333333333333,-2.656666666666652,81.86666666666667,52.10434451039512,70.96133333333333,-0.4336973333333347,6.24-9.24,LOC14_215477.csv.csv
2024-09-14 00:30:00+00:00,34.00000000000001,83.0,92.96433333333334,4.390333333333333,4.9789,5.142583333333334,4.684616666666667,0.06281908516171728,5.119734666666666,5.4281436,5.273939133333333,0.029238954559038285,51.75119807464289,31.248801925357107,-0.5893224666666663,0.0,98.27,0.13,90.0,0.0,Light,1.0,58.020833333333336,-0.20071666666666665,0.0304312227074235,0.06281908516171728,0.14767779999999942,0.015196520088974489,0.029238954559038285,4.8853333333333335,5.126261333333334,36.93333333333334,-2.93333333333333,81.0,52.23591838775731,69.43066666666667,-0.24092800000000025,6.24-9.24,LOC14_215477.csv.csv
2024-09-14 00:40:00+00:00,34.00000000000001,83.0,99.33086666666668,4.766333333333334,4.988533333333334,5.346916666666667,4.877433333333334,0.022778373871503447,5.316758666666667,5.433191466666667,5.374975066666667,0.010831008381979977,51.75119807464289,31.248801925357107,-0.49754173333333274,0.0,98.27,0.13,90.0,0.0,Light,1.0,58.02777777777778,-0.29123333333333257,0.01934734941313042,0.022778373871503447,0.10599373333333251,0.009944996325665478,0.010831008381979977,5.168666666666667,5.268981333333334,37.0,-2.999999999999993,81.0,52.2849236285557,71.63733333333333,-0.10031466666666766,6.24-9.24,LOC14_215477.csv.csv
2024-09-14 00:50:00+00:00,34.00000000000001,83.0,117.02783333333332,5.019133333333334,5.188533333333334,5.7594166666666675,5.103833333333334,0.0165953694935179,5.449225866666667,5.537991466666666,5.493608666666667,0.008078988274010003,51.75119807464289,31.248801925357107,-0.3897753333333327,0.0,98.27,0.13,90.0,0.0,Light,1.0,58.03472222222222,-0.298166666666666,0.004442798963346912,0.0165953694935179,0.10236066666666677,0.0023326695414494273,0.008078988274010003,5.402,5.391248,37.0,-2.999999999999993,81.0,52.2849236285557,82.65733333333334,0.010752000000000095,6.24-9.24,LOC14_215477.csv.csv
