time_stamp,humidity,temperature,voc,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm2.5_atm,pm2.5_atm_a_b_diff,pm2.5_epa_a,pm2.5_epa_b,pm2.5_epa,pm2.5_epa_a_b_diff,dewpoint,dewpoint_temp_delta,pm2.5_atm_epa_diff,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,reference_monitor_days,pm2.5_atm_diff,pm2.5_atm_a_b_diff_coloc,pm2.5_atm_a_b_max_diff,pm2.5_epa_diff,pm2.5_epa_a_b_diff_coloc,pm2.5_epa_a_b_max_diff,pm2.5_atm_coloc,pm2.5_epa_coloc,humidity_coloc,humidity_diff,temperature_coloc,dewpoint_coloc,voc_coloc,pm2.5_atm_epa_diff_coloc,cohort,monitor
2025-02-06 13:20:00+00:00,56.2,45.0,271.186,21.038,20.884,,20.961,0.0036734888602642985,11.929472,11.848776,11.889124,0.003393689896749317,30.328005074273175,14.671994925726825,9.071875999999998,0.12,97.0,0.71,216.4,4.19,Light,0.0,203.55555555555554,-5.435000000000002,0.002651916957114725,0.0036734888602642985,-2.3134999999999994,0.0025826213522233982,0.003393689896749317,26.396,14.202624,62.4,-6.199999999999996,42.4,30.458199819050876,97.93,12.193376,12.24-3.25,LOC29_245121.csv
2025-02-06 13:30:00+00:00,55.6,45.8,280.082,22.784,22.758,,22.771,0.0005709015853497826,12.896096,12.882472,12.889284,0.0005285010400888087,30.811563779730683,14.988436220269314,9.881716,0.12,97.0,0.71,216.4,4.19,Light,0.0,203.5625,-6.366999999999997,0.020317111675475345,0.020317111675475345,-2.698428,0.01990080391528919,0.01990080391528919,29.137999999999998,15.587712,63.0,-7.399999999999999,42.6,30.883860369585786,101.336,13.550287999999998,12.24-3.25,LOC29_245121.csv
2025-02-06 13:40:00+00:00,55.8,45.2,283.734,22.034,23.638,,22.836,0.035119985987038076,12.485856000000002,13.326352000000004,12.906104000000003,0.03256195672993188,30.33916460630511,14.860835393694892,9.929895999999996,0.12,97.0,0.71,216.4,4.19,Light,0.0,203.56944444444446,-6.035000000000004,0.011811159987530715,0.035119985987038076,-2.5416999999999987,0.011566951522688895,0.03256195672993188,28.871000000000002,15.447804000000001,63.0,-7.200000000000003,42.4,30.694180571314046,101.634,13.423196,12.24-3.25,LOC29_245121.csv
2025-02-06 13:50:00+00:00,56.6,45.0,279.874,22.126,23.232,,22.679000000000002,0.02438379117245024,12.465104,13.044647999999999,12.754876,0.022718527408655268,30.502769046678143,14.497230953321857,9.924124000000003,0.12,97.0,0.71,216.4,4.19,Light,0.0,203.57638888888889,-5.207000000000001,0.008893351502546056,0.02438379117245024,-2.090588000000002,0.00875365027324167,0.022718527408655268,27.886000000000003,14.845464000000002,64.0,-7.399999999999999,42.6,31.273106876705825,98.446,13.040536000000001,12.24-3.25,LOC29_245121.csv
2025-02-06 14:00:00+00:00,60.0,45.2,266.36,20.498,20.372,,20.435000000000002,0.0030829459261071984,11.318952000000003,11.252928,11.285940000000002,0.0029250554229422756,32.134161337028864,13.065838662971139,9.14906,0.3,97.0,0.88,227.3,0.51,Light,0.0,203.58333333333334,-5.949999999999996,0.002008717074095094,0.0030829459261071984,-2.5143999999999984,0.002012414186896886,0.0029250554229422756,26.384999999999998,13.80034,67.0,-7.0,42.5,32.31381954003393,96.705,12.584659999999998,12.24-3.25,LOC29_245121.csv
2025-02-06 14:10:00+00:00,61.8,45.6,255.96,17.264,16.862,,17.063,0.01177987458242985,9.469176000000001,9.258527999999998,9.363852,0.011247935144639334,33.24792932931973,12.35207067068027,7.699147999999999,0.3,97.0,0.88,227.3,0.51,Light,0.0,203.59027777777777,-5.224,0.020415488850002248,0.020415488850002248,-2.185696000000002,0.020643232098780013,0.020643232098780013,22.287,11.549548000000001,68.2,-6.400000000000006,43.4,33.61675389267645,91.9,10.737451999999998,12.24-3.25,LOC29_245121.csv
2025-02-06 14:20:00+00:00,62.6,46.2,244.34,14.42,14.924,,14.672,0.017175572519083953,7.909960000000001,8.174056,8.042008000000001,0.016419779736603062,34.13763622152792,12.062363778472083,6.629992,0.3,97.0,0.88,227.3,0.51,Light,0.0,203.59722222222223,-3.461000000000002,0.02443059615066451,0.02443059615066451,-1.2791239999999995,0.024903842151361013,0.024903842151361013,18.133000000000003,9.321132,68.8,-6.199999999999996,44.2,34.60212857801331,85.642,8.811868000000002,12.24-3.25,LOC29_245121.csv
2025-02-06 14:30:00+00:00,64.8,46.2,234.564,11.358,10.684,,11.021,0.030577987478450287,6.115832000000001,5.762656000000001,5.939244,0.029732403652720812,35.00507243040669,11.194927569593311,5.081756,0.3,97.0,0.88,227.3,0.51,Light,0.0,203.60416666666666,-2.1289999999999996,0.061140684410646406,0.061140684410646406,-0.6156360000000003,0.064272114821324,0.064272114821324,13.15,6.554880000000001,70.6,-5.799999999999997,44.4,35.44389233464875,80.52,6.59512,12.24-3.25,LOC29_245121.csv
2025-02-06 14:40:00+00:00,65.4,47.0,211.396,9.164,8.078,,8.620999999999999,0.06298573251362953,4.914456,4.3453919999999995,4.629924,0.06145500444499747,35.99871957129919,11.00128042870081,3.9910759999999987,0.3,97.0,0.88,227.3,0.51,Light,0.0,203.61111111111111,-0.9250000000000007,0.017808506180599197,0.06298573251362953,0.015259999999999607,0.019303680614666644,0.06145500444499747,9.546,4.614664,71.2,-5.799999999999997,45.0,36.23426010121045,75.272,4.931335999999999,12.24-3.25,LOC29_245121.csv
2025-02-06 14:50:00+00:00,64.8,48.0,212.772,8.054,7.28,,7.667,0.05047606625798878,4.384536000000001,3.9789600000000007,4.181748000000001,0.048493596457749234,36.716781246862844,11.283218753137156,3.485251999999999,0.3,97.0,0.88,227.3,0.51,Light,0.0,203.61805555555554,-0.036000000000000476,0.017266000259639102,0.05047606625798878,0.5328160000000004,0.019099287133879136,0.048493596457749234,7.703,3.6489320000000003,71.2,-6.400000000000006,45.4,36.618837708109126,74.826,4.054068,12.24-3.25,LOC29_245121.csv
